architecture_layers,condition,seed,ood_accuracy_mean,measured_layer,scope,component,head,family,diagram_count,vertices_per_diagram,edges_per_diagram,loops_per_diagram,path_pairs_per_diagram,mean_loop_length,semantic_accuracy,prediction_consistency,identity_error,transport_error,holonomy_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,edge_cka,activation_variance
6,low_diversity,1,0.6275,1,cls,key,2,double_negation,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.80942656654367,1.3564931788895028e-14,0.0,nan,nan,1.0,1e-12
6,low_diversity,1,0.6275,1,cls,key,2,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.7524640425031668,1.8803318773144388,0.0,nan,nan,1.0,6.964006628307207e-12
6,low_diversity,1,0.6275,1,cls,key,2,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.80942656654367,1.3564931788895028e-14,0.0,nan,nan,1.0,1e-12
6,low_diversity,1,0.6275,1,cls,key,2,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.80942656654367,1.3564931788895028e-14,0.0,nan,nan,1.0,1e-12
6,low_diversity,1,0.6275,1,cls,key,2,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.7524640425031668,1.8803318773144388,0.0,nan,nan,1.0,6.964006628307207e-12
6,low_diversity,1,0.6275,1,cls,key,3,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9846298255082362,1.3804554724714728,0.0,0.0,0.0,1.0,5.077627120847472e-12
6,low_diversity,1,0.6275,1,cls,key,3,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.697128237324417,1.7872490227208018,0.0,0.0,0.0,1.0000009536743164,1.352361885670339e-11
6,low_diversity,1,0.6275,1,cls,key,3,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6033721846757165,3.8429236467728554e-14,0.0,nan,nan,1.0,1.1385190750237695e-12
6,low_diversity,1,0.6275,1,cls,key,3,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.697128237324417,1.7664458859335448,0.0,nan,nan,1.0,2.7135925884796963e-12
6,low_diversity,1,0.6275,1,cls,key,3,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.697128237324417,1.7664458859335448,0.0,nan,nan,1.0,2.7135925884796963e-12
6,low_diversity,1,0.6275,1,cls,key,3,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6502502110000667,1.9031535208003478,0.0,0.0,0.0,1.0,2.7135925884796963e-12
6,low_diversity,1,0.6275,1,cls,key,3,double_negation,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6033721846757165,3.8429236467728554e-14,0.0,nan,nan,1.0,1.1385190750237695e-12
6,low_diversity,1,0.6275,1,cls,key,3,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8112607090617665,1.3199552203785498,0.0,nan,nan,1.0,7.9341750183759e-12
6,low_diversity,1,0.6275,1,cls,key,3,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6033721846757165,3.8429236467728554e-14,0.0,nan,nan,1.0,1.1385190750237695e-12
6,low_diversity,1,0.6275,1,cls,key,3,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6033721846757165,3.8429236467728554e-14,0.0,nan,nan,1.0,1.1385190750237695e-12
6,low_diversity,1,0.6275,1,cls,key,3,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8112607090617665,1.3199552203785498,0.0,nan,nan,1.0,7.9341750183759e-12
6,low_diversity,1,0.6275,1,token_mean,key,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0023212685080344934,0.0030269490235611076,0.005437381411624835,0.00016468411195091903,0.005272697191685438,1.0899977202747484,0.005279654313735992,0.38562450280154775,0.0010348102608241018,0.007136937085803336,0.9989227056503296,0.007181434892117977
6,low_diversity,1,0.6275,1,token_mean,key,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0031975876256635574,0.0036652276735522726,0.003851316257279685,0.00016207720909733325,0.0036892390344291925,0.8744605753847795,0.0036191360554300033,0.28039663081332755,0.0001547665085969311,0.010579653985458988,0.9982592463493347,0.0048983837477862835
6,low_diversity,1,0.6275,1,token_mean,key,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.006887174216725745,0.00732344428439429,0.002445118290397172,0.00012094328121747822,0.002324175089597702,1.1805399899537734,0.0023272640438620706,0.19317265601637013,nan,nan,0.9964779615402222,0.012163172475993633
6,low_diversity,1,0.6275,1,token_mean,key,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.11238251723274006,0.018224832750242746,0.007272627130813036,0.0003760021645575762,0.006896624807268381,1.323549263961833,0.007724105742147139,0.10336682870738616,nan,nan,0.9549911618232727,0.011780515313148499
6,low_diversity,1,0.6275,1,token_mean,key,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.15272287255853703,0.018603305105801618,0.008731161705046687,0.0005303336074575782,0.008200827054679394,1.3455577658702162,0.009507587164111993,0.11733661571637992,nan,nan,0.9133322834968567,0.011805740185081959
6,low_diversity,1,0.6275,1,token_mean,key,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.22545760032171064,0.13151173233045169,0.0645863538270171,0.0031302364077419043,0.061456117779016495,1.5298851598592262,0.06382646449092062,0.14552571058543198,0.08061905573799212,0.2169108523109937,0.8644165992736816,0.009675226174294949
6,low_diversity,1,0.6275,1,token_mean,key,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.5130720064157366,0.05824694056928812,0.0067088254060613944,0.0003853510715998709,0.006323474459350109,1.3981721558816835,0.007158665848290562,0.06377597307892886,nan,nan,0.858228862285614,0.014779764227569103
6,low_diversity,1,0.6275,1,token_mean,key,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.004815052760529645,0.0055401122271237,0.008742942340584895,0.0005489246104843915,0.00819401815533638,1.2590110778212666,0.008196082855596015,0.2537842822029276,nan,nan,0.9973771572113037,0.010408356785774231
6,low_diversity,1,0.6275,1,token_mean,key,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.6002703580209543,0.1990488361025888,0.07076529446845925,0.003039576578885317,0.06772571802139282,1.5349460402829924,0.07515565271216768,0.17233471940232772,nan,nan,0.7626499533653259,0.011822064407169819
6,low_diversity,1,0.6275,1,token_mean,key,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.3120439913571455,0.05214513467760552,0.01777850096273083,0.0005640221643261611,0.017214477062225342,1.2292366173451845,0.017950701452632677,0.12011214254643143,nan,nan,0.8812759518623352,0.00869132298976183
6,low_diversity,1,0.6275,1,token_mean,key,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0052871958912394145,0.007060416040839841,0.020066467149779593,0.000531987112481147,0.019534481689333916,1.1981733648136719,0.019537975936475337,0.28625350949356293,nan,nan,0.9971652030944824,0.00972761120647192
6,low_diversity,1,0.6275,1,token_mean,key,0,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.002297385336129695,0.0024538419284379225,0.001835933067457615,0.00011318014730932191,0.0017227528151124716,0.008272795083956678,0.00172291596329049,0.17487048540021585,0.00019370713957997713,0.005332387500480595,0.998798131942749,0.007374056614935398
6,low_diversity,1,0.6275,1,token_mean,key,0,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0028966137618813646,0.003064222095265955,0.001347013342969695,0.0001144157286034897,0.0012325975112617016,0.006625854770013482,0.001163089734259705,0.1265465816737457,4.511805276551589e-07,0.008880304135941574,0.9983019232749939,0.005276448559015989
6,low_diversity,1,0.6275,1,token_mean,key,0,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.007343518604092481,0.007740452584975167,0.0016054032300536905,0.0001019918781821616,0.0015034113312140107,0.004306348071878457,0.00150346726473778,0.13484098717119528,nan,nan,0.9955470561981201,0.011898237280547619
6,low_diversity,1,0.6275,1,token_mean,key,0,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.0977924334281458,0.03282864865938293,0.011416425783053807,0.000890221621375531,0.010526204481720924,0.10626481395515873,0.011836745393592451,0.10288974840238801,nan,nan,0.9579877257347107,0.012235455214977264
6,low_diversity,1,0.6275,1,token_mean,key,0,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.15495514923473258,0.034306064953497716,0.010363678195668151,0.0011267068330198526,0.009236971847712994,0.08446495018610457,0.009904028347683164,0.08722152500343729,nan,nan,0.852977991104126,0.01203967910259962
6,low_diversity,1,0.6275,1,token_mean,key,0,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.22009206486855507,0.1419597416691252,0.03550922378396126,0.0020350331906229258,0.03347419202327728,0.355136792574803,0.033977076159566494,0.075320652785637,0.04779536818891312,0.23577060187084714,0.8600290417671204,0.009530597366392612
6,low_diversity,1,0.6275,1,token_mean,key,0,double_negation,96,2,2,1,0,2.0,nan,nan,0.4926867276046554,0.1272926821695605,0.016989020857516003,0.0007207929156720638,0.016268227249383926,0.1095245772203856,0.017229523640408063,0.07144689622364994,nan,nan,0.6573938727378845,0.014517613686621189
6,low_diversity,1,0.6275,1,token_mean,key,0,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.004896588252594411,0.0051833350620883395,0.004696548802348446,0.00042213755659759045,0.004274411592632532,0.01865056268832526,0.00427489948277185,0.1567853258083346,nan,nan,0.9968058466911316,0.010223880410194397
6,low_diversity,1,0.6275,1,token_mean,key,0,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.6502150326637586,0.21735631906771294,0.04543263343700892,0.0035476398188620806,0.04188499227166176,0.3821799273043914,0.045729686431777945,0.1090546651022415,nan,nan,0.6929835677146912,0.01174656767398119
6,low_diversity,1,0.6275,1,token_mean,key,0,majority_duality,96,2,2,1,0,2.0,nan,nan,0.34407204174389283,0.07938645073085507,0.016792087133822707,0.0006665571127086878,0.016125530004501343,0.2008359777616063,0.01667365577392612,0.1137550553097388,nan,nan,0.716138482093811,0.00886335875838995
6,low_diversity,1,0.6275,1,token_mean,key,0,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0055377956493354,0.005872958387056374,0.005699279138422545,0.00040944432839751244,0.005289834458380938,0.02147807843074592,0.005290146724452132,0.16565483121152877,nan,nan,0.9963736534118652,0.009363044984638691
6,low_diversity,1,0.6275,1,token_mean,key,1,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0024067463910968792,0.0025702619766775196,0.0019506611268330582,0.00019024746143259108,0.0017604136373847723,0.013350243160066486,0.00176068281596686,0.17860629697743938,0.00023083095103263276,0.005859870265670589,0.998569905757904,0.007080220151692629
6,low_diversity,1,0.6275,1,token_mean,key,1,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0032606294487296456,0.003442049799063567,0.0014574614117681686,0.00015238355263136327,0.001305077807046473,0.011285501736573913,0.0012524852327689773,0.12283936897559943,9.649925079821473e-07,0.010429373581181144,0.9979580044746399,0.005036870017647743
6,low_diversity,1,0.6275,1,token_mean,key,1,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0066638150820026885,0.007040978291663484,0.0015256551557813252,0.00011998216359643266,0.0014056729851290584,0.0048276875369815874,0.0014057953791893948,0.14024864172458737,nan,nan,0.9959216117858887,0.013405047357082367
6,low_diversity,1,0.6275,1,token_mean,key,1,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.09925938987421722,0.030127790908318332,0.0124273981414148,0.00028753242804668844,0.012139865197241306,0.17451532888685087,0.012895230621131099,0.1112682511658194,nan,nan,0.9343622326850891,0.012654491700232029
6,low_diversity,1,0.6275,1,token_mean,key,1,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.12511669263250727,0.03043450450348655,0.013770584459237206,0.0007334793917834759,0.013037105090916157,0.1897608663279382,0.014513455516861545,0.11241390481628317,nan,nan,0.9366387724876404,0.012726150453090668
6,low_diversity,1,0.6275,1,token_mean,key,1,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.2098665028413955,0.1527007118411461,0.04062224890801383,0.0027281679213047028,0.03789408132433891,0.3394761713888909,0.03806736756923471,0.08123305322800396,0.054267847975827066,0.2534029644023542,0.8672118782997131,0.010065481998026371
6,low_diversity,1,0.6275,1,token_mean,key,1,double_negation,96,2,2,1,0,2.0,nan,nan,0.4725610762267287,0.10733203206337152,0.01230318775413639,0.0008554755477234721,0.011447712779045105,0.1970234693683595,0.012435238936068176,0.06566057700693906,nan,nan,0.7913928031921387,0.01628962717950344
6,low_diversity,1,0.6275,1,token_mean,key,1,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.00494673281317709,0.005220282869994983,0.004415264911131985,0.0005154520040377975,0.003899813164025545,0.018771581369225274,0.003900127624823404,0.1461529631838571,nan,nan,0.9965192675590515,0.011045957915484905
6,low_diversity,1,0.6275,1,token_mean,key,1,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.522254588975831,0.25207559868391577,0.06408566912835703,0.0025408256333321333,0.06154484301805496,0.3609276281678367,0.06819355281507544,0.12642864944006516,nan,nan,0.7537410259246826,0.012028247117996216
6,low_diversity,1,0.6275,1,token_mean,key,1,majority_duality,96,2,2,1,0,2.0,nan,nan,0.26760461335937935,0.08660315401642445,0.018071251545966727,0.0007138428627513349,0.01735740900039673,0.11415621164533073,0.018547713617021955,0.10871271163026308,nan,nan,0.8912792205810547,0.009009282104671001
6,low_diversity,1,0.6275,1,token_mean,key,1,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.005396956072576605,0.005681931824537072,0.004853358598486123,0.00031926113297231495,0.004534097854048014,0.018653689973400417,0.004534330082771259,0.14504461153254009,nan,nan,0.9964359402656555,0.010305521078407764
6,low_diversity,1,0.6275,1,token_mean,key,2,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0022043996528881555,0.0023704911057905653,0.0018096158819844112,0.00017150878557004035,0.0016381070017814636,0.010055215875383156,0.0016381912261303417,0.18138406033225044,0.00023222215887360904,0.005476118817031341,0.99876868724823,0.007105560973286629
6,low_diversity,1,0.6275,1,token_mean,key,2,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0033521817542547694,0.003567331107012192,0.0016710206350936828,0.00012684192915912718,0.001544178812764585,0.006412958222670551,0.0014795920581867307,0.13820902953786104,6.935286209834939e-07,0.009993854451754502,0.9977157711982727,0.004452673252671957
6,low_diversity,1,0.6275,1,token_mean,key,2,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.006659770709447888,0.007036513861255616,0.001531982571398229,0.00011325247760396451,0.0014187301276251674,0.005456093454114846,0.0014187791208093712,0.13567973620626275,nan,nan,0.995600700378418,0.011493639089167118
6,low_diversity,1,0.6275,1,token_mean,key,2,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.1487126412467589,0.0336875674859547,0.014049789617889965,0.0007407660596072674,0.013309022411704063,0.22409823606258958,0.014319584648291974,0.1090516522180137,nan,nan,0.8912070393562317,0.011050314642488956
6,low_diversity,1,0.6275,1,token_mean,key,2,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.14128055888603064,0.03427957580105896,0.015310536498267423,0.0008207388455048203,0.01448979601264,0.23041818532303907,0.016834328944855523,0.11590401534203647,nan,nan,0.9106234908103943,0.011088519357144833
6,low_diversity,1,0.6275,1,token_mean,key,2,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.2515165038944955,0.14081266006800403,0.03389123959250283,0.00262853829190135,0.03126269951462746,0.3994659705742227,0.032248745531702074,0.07796154892555253,0.0397913809556644,0.2311870688350653,0.8056548237800598,0.009633046574890614
6,low_diversity,1,0.6275,1,token_mean,key,2,double_negation,96,2,2,1,0,2.0,nan,nan,0.48244685419515626,0.10901523081744753,0.015505532323837641,0.0005833908799104393,0.01492214109748602,0.1797543412187579,0.017610149096403693,0.07508600695680456,nan,nan,0.8133691549301147,0.013666429556906223
6,low_diversity,1,0.6275,1,token_mean,key,2,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.004550384153005587,0.004822117665993384,0.0043553386205357056,0.000580396328587085,0.0037749421317130327,0.0171106256682208,0.0037751397834736846,0.15702826826054772,nan,nan,0.9973049163818359,0.009963203221559525
6,low_diversity,1,0.6275,1,token_mean,key,2,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.5815261211795657,0.22851437714662573,0.047681225864767154,0.0033508699852973223,0.04433035850524902,0.3970077864040656,0.05250979692926272,0.10745111344785596,nan,nan,0.670046865940094,0.011442904360592365
6,low_diversity,1,0.6275,1,token_mean,key,2,majority_duality,96,2,2,1,0,2.0,nan,nan,0.2913942777115675,0.09055064937035626,0.02025317358464225,0.001162035157904029,0.019091138616204262,0.2322182171789081,0.019862863607210308,0.11445281480485237,nan,nan,0.8681817054748535,0.008417312987148762
6,low_diversity,1,0.6275,1,token_mean,key,2,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.005059450867399689,0.00536671424011613,0.004091129992047528,0.00039477634709328413,0.0036963538732379675,0.014974322176947384,0.0036965854198849598,0.13111885618504587,nan,nan,0.9969444274902344,0.009387316182255745
6,low_diversity,1,0.6275,1,token_mean,key,3,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0023772750059910435,0.002537301655761343,0.002030383580200248,0.00010677047976059839,0.0019236131338402629,0.008430930163415895,0.0019238692774823755,0.18704059124653052,0.0001987959004129567,0.005601490995644623,0.9985373616218567,0.007165899965912104
6,low_diversity,1,0.6275,1,token_mean,key,3,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.00331818302697176,0.0035445014598353176,0.0019084468524998718,0.0002491551567800343,0.00165929167997092,0.0073606784647601625,0.001593534434321114,0.15299085628891607,9.525708951674113e-07,0.01026227964694848,0.997895359992981,0.004827544093132019
6,low_diversity,1,0.6275,1,token_mean,key,3,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0069022025209923635,0.007247388619808244,0.001388631784845055,0.00010369309165980667,0.001284938771277666,0.00381406694259346,0.0012849797750734587,0.12340636861786036,nan,nan,0.9956353902816772,0.011855761520564556
6,low_diversity,1,0.6275,1,token_mean,key,3,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.10729602181135443,0.032100996212015676,0.014681048232790013,0.0007110880105756223,0.013969960622489452,0.2241283036265839,0.014851863175884049,0.12072623346646454,nan,nan,0.949643075466156,0.01118179690092802
6,low_diversity,1,0.6275,1,token_mean,key,3,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.19242190900832631,0.03488194201172413,0.012928704556099093,0.000791157886851579,0.012137546204030514,0.22167232639655896,0.013761489269835146,0.10151197188847454,nan,nan,0.8219466805458069,0.01136861089617014
6,low_diversity,1,0.6275,1,token_mean,key,3,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.22092225764766482,0.14488088783799322,0.03992478524774701,0.0018774335039779544,0.03804735094308853,0.31034008599487867,0.03804390495194282,0.08656491255913756,0.046548244073593516,0.2389356369291222,0.869111955165863,0.009471777826547623
6,low_diversity,1,0.6275,1,token_mean,key,3,double_negation,96,2,2,1,0,2.0,nan,nan,0.6069164360467325,0.1005009036982142,0.014180261043314693,0.0006623352528549731,0.013517925515770912,0.15164883479157054,0.014828503534096584,0.07841549121917293,nan,nan,0.7126790881156921,0.014645390212535858
6,low_diversity,1,0.6275,1,token_mean,key,3,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.004848591006270431,0.005131217589885506,0.004274608542717784,0.00044978270307183266,0.003824825631454587,0.016005553360856822,0.0038251992600850573,0.143635143447322,nan,nan,0.9969778060913086,0.010400384664535522
6,low_diversity,1,0.6275,1,token_mean,key,3,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.6471780554629676,0.23423459822283954,0.04999579895582454,0.0029519679956138134,0.04704383388161659,0.4684283966896195,0.05527749475931762,0.10858504289516524,nan,nan,0.7049990296363831,0.012070541270077229
6,low_diversity,1,0.6275,1,token_mean,key,3,majority_duality,96,2,2,1,0,2.0,nan,nan,0.3462969740612406,0.08962075330618077,0.021363560585052288,0.0009160245535895228,0.020447537302970886,0.17644349180508526,0.021860876005943674,0.114525991944242,nan,nan,0.7952585816383362,0.00847533904016018
6,low_diversity,1,0.6275,1,token_mean,key,3,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0051512585033262745,0.005406920348529094,0.004350344689074738,0.00030596647411584854,0.00404437817633152,0.015546175047569362,0.004044455528319556,0.14288057077923963,nan,nan,0.9966796636581421,0.009854563511908054
6,low_diversity,1,0.6275,1,cls,value,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9764841297244164,1.813883955467941,0.0,0.0,0.0,1.0,7.601944247703774e-12
6,low_diversity,1,0.6275,1,cls,value,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9006026376300664,1.7809467842800475,0.0,0.0,0.0,0.9999998807907104,1.475021667307619e-11
6,low_diversity,1,0.6275,1,cls,value,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8381732652165195,3.824901883654946e-14,0.0,nan,nan,1.0,1.142712985867378e-12
6,low_diversity,1,0.6275,1,cls,value,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9006026376300662,1.849372311284072,0.0,nan,nan,1.0,4.582267724984046e-12
6,low_diversity,1,0.6275,1,cls,value,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9006026376300662,1.849372311284072,0.0,nan,nan,1.0,4.582267724984046e-12
6,low_diversity,1,0.6275,1,cls,value,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.869387951423293,1.78129715478085,0.0,0.0,0.0,1.0,4.582267724984046e-12
6,low_diversity,1,0.6275,1,cls,value,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8381732652165195,3.824901883654946e-14,0.0,nan,nan,1.0,1.142712985867378e-12
6,low_diversity,1,0.6275,1,cls,value,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9274550633570693,1.977306154978821,0.0,nan,nan,1.0,1.1226936047492586e-11
6,low_diversity,1,0.6275,1,cls,value,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8381732652165195,3.824901883654946e-14,0.0,nan,nan,1.0,1.142712985867378e-12
6,low_diversity,1,0.6275,1,cls,value,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8381732652165195,3.824901883654946e-14,0.0,nan,nan,1.0,1.142712985867378e-12
6,low_diversity,1,0.6275,1,cls,value,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9274550633570693,1.977306154978821,0.0,nan,nan,1.0,1.1226936047492586e-11
6,low_diversity,1,0.6275,1,cls,value,0,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2.1069219091166302,1.8500421710028532,0.0,0.0,0.0,1.0,7.065537391270915e-12
6,low_diversity,1,0.6275,1,cls,value,0,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6879126307048689,2.0498213927621194,0.0,0.0,0.0,1.0000003576278687,9.877154649728936e-12
6,low_diversity,1,0.6275,1,cls,value,0,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.3757734604707534,2.683904408654662e-14,0.0,nan,nan,1.0,1.1535828715880658e-12
6,low_diversity,1,0.6275,1,cls,value,0,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6879126307048689,1.756570628517924,0.0,nan,nan,1.0,3.700598855127524e-12
6,low_diversity,1,0.6275,1,cls,value,0,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6879126307048689,1.756570628517924,0.0,nan,nan,1.0,3.700598855127524e-12
6,low_diversity,1,0.6275,1,cls,value,0,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.5318430455878111,1.4284892135793474,0.0,0.0,0.0,1.0,3.700598855127524e-12
6,low_diversity,1,0.6275,1,cls,value,0,double_negation,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.3757734604707534,2.683904408654662e-14,0.0,nan,nan,1.0,1.1535828715880658e-12
6,low_diversity,1,0.6275,1,cls,value,0,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2.0150358738478755,1.6564550332180417,0.0,nan,nan,1.0,1.0911384643041977e-11
6,low_diversity,1,0.6275,1,cls,value,0,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.3757734604707534,2.683904408654662e-14,0.0,nan,nan,1.0,1.1535828715880658e-12
6,low_diversity,1,0.6275,1,cls,value,0,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.3757734604707534,2.683904408654662e-14,0.0,nan,nan,1.0,1.1535828715880658e-12
6,low_diversity,1,0.6275,1,cls,value,0,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2.0150358738478755,1.6564550332180417,0.0,nan,nan,1.0,1.0911384643041977e-11
6,low_diversity,1,0.6275,1,cls,value,1,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9331727692394838,1.788198601125189,0.0,0.0,0.0,1.0,6.093721013900044e-12
6,low_diversity,1,0.6275,1,cls,value,1,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.7459641195998614,1.604360629637341,0.0,0.0,0.0,0.9999995231628418,1.665801871442163e-11
6,low_diversity,1,0.6275,1,cls,value,1,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8214920378548942,2.3011174926159124e-14,0.0,nan,nan,1.0,1.0798532207312306e-12
6,low_diversity,1,0.6275,1,cls,value,1,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.7459641195998614,1.8395601214185764,0.0,nan,nan,1.0,3.320493836486693e-12
6,low_diversity,1,0.6275,1,cls,value,1,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.7459641195998614,1.8395601214185764,0.0,nan,nan,1.0,3.320493836486693e-12
6,low_diversity,1,0.6275,1,cls,value,1,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.7837280787273777,1.7228121357309965,0.0,0.0,0.0,1.0,3.320493836486693e-12
6,low_diversity,1,0.6275,1,cls,value,1,double_negation,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8214920378548942,2.3011174926159124e-14,0.0,nan,nan,1.0,1.0798532207312306e-12
