architecture_layers,condition,seed,measured_layer,scope,component,head,ood_accuracy_mean,identity_error,transport_error,holonomy_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,activation_variance,edge_improvement_over_identity,supported
6,higher_diversity,2,1,cls,value,3,0.6775,0.0,0.0,0.0,1.7782351684718924,1.2677164390439961,0.0,0.0,0.0,0.0,0.0,7.014470563612595e-12,nan,False
6,higher_diversity,2,1,token_mean,value,all,0.6775,0.18702145334078912,0.04358204134534215,0.01666710431446019,1.2668270743865628,0.016946693304318253,0.0007478659727811729,0.015919238223101605,0.16833957570250346,0.020654141668439856,0.06733966447631808,0.015888181938366455,0.7669676897124349,True
6,higher_diversity,2,1,token_mean,value,0,0.6775,0.18146313642591838,0.054495369659329704,0.014076452945993639,0.12289319359341419,0.014264031930666433,0.000815368722462815,0.013261084296655927,0.12216498750051677,0.015403418709899787,0.07440327884115285,0.015506129584867846,0.6996890347391453,True
6,higher_diversity,2,1,token_mean,value,1,0.6775,0.19753971497381456,0.0555095619742483,0.01256186890055746,0.11475276574540073,0.012745044487498329,0.0008458543406132693,0.011716014811430465,0.10994852186228342,0.012133755057022072,0.06919702852226546,0.015909939411688934,0.7189954334924169,True
6,higher_diversity,2,1,token_mean,value,2,0.6775,0.174557377574057,0.05079631360066579,0.010975971132068982,0.14218726183461078,0.010926577571998308,0.0006662210759135302,0.01030975017188625,0.11286910080080545,0.009897357086817432,0.0671668555074819,0.017064390280707317,0.7089993312994454,True
6,higher_diversity,2,1,token_mean,value,3,0.6775,0.1928083413619954,0.05421854156857771,0.014239388551402733,0.14137061459573624,0.014551497161887415,0.0008307968319885814,0.013408591812053188,0.1205042869378856,0.011441094173904433,0.07084228097799997,0.015072268222204664,0.7187956642042627,True
6,higher_diversity,2,2,cls,query,all,0.6775,1.1279151101852356,0.8492518288876186,0.7200883295332533,1.688746230981321,0.7724263774008553,0.03249102049845864,0.6875973208384081,0.28666351951165425,0.40925124285109327,1.0202699770722938,0.047167466106739914,0.2470605090589243,True
6,higher_diversity,2,2,cls,query,0,0.6775,1.104950316702818,0.8286629260350719,0.627226537665699,1.205585350187,0.6836746032902797,0.027361153794283218,0.5998653959144246,0.25939726380228467,0.3277562464543172,0.9525732968856818,0.04292265512049198,0.2500450803002531,True
6,higher_diversity,2,2,cls,query,1,0.6775,1.1727698467812737,0.8629960706714569,0.6412608554532542,1.2056717547080558,0.6965580282735344,0.0303698171522807,0.6108910333026539,0.2562370482761419,0.29221304650930535,1.0271222026439724,0.05202889036048542,0.26413859203492196,True
6,higher_diversity,2,2,cls,query,2,0.6775,1.0727125895142462,0.8493442389213655,0.6456499186436921,1.1838062414034785,0.6657058105779284,0.037293168673799795,0.6083567548881877,0.2578010749722481,0.30901871867616365,1.0171222009074692,0.04598917947574095,0.2082275837687596,True
6,higher_diversity,2,2,cls,query,3,0.6775,1.147421751560032,0.8539451502240639,0.6324726112181172,1.2079690925561097,0.6721999055640849,0.032547861909155144,0.5999247485941107,0.24823898883343806,0.33366669576701885,0.9732508801139446,0.0477291423488747,0.2557704705675642,True
6,higher_diversity,2,2,token_mean,query,all,0.6775,0.2122961460609245,0.09065136595843941,0.06751392973523358,1.3456537545694032,0.06822026194888244,0.002649868960195983,0.06486405923285267,0.27048369427726254,0.04355350059463522,0.1176166768688664,0.02449388573454185,0.5729957060434607,True
6,higher_diversity,2,2,token_mean,query,0,0.6775,0.1970806582384462,0.10342869727255177,0.04274108469726076,0.2658460739795648,0.04194062174189286,0.002866190059152855,0.03987489412115379,0.1616419489660768,0.023152667314442436,0.12099872260431858,0.02158279742368243,0.47519610398594125,True
6,higher_diversity,2,2,token_mean,query,1,0.6775,0.22257751617781985,0.09524275248447478,0.03449019399639767,0.22267819401938507,0.03391218142700858,0.002466035615229471,0.03202415833419019,0.14486157861815327,0.02177240779133756,0.11265995760956253,0.026115990413183517,0.572091763265144,True
6,higher_diversity,2,2,token_mean,query,2,0.6775,0.20905724532254624,0.08790448207585953,0.035107442212339426,0.22382520234717537,0.03494424732962598,0.0021617731915532863,0.032945668578825214,0.15512687066488415,0.023210653845090606,0.10658516529859262,0.0264266056262634,0.5795195620212295,True
6,higher_diversity,2,2,token_mean,query,3,0.6775,0.2169342067435779,0.09616914421881542,0.03848299139779838,0.25254237610242813,0.038161325026567716,0.002470363439484076,0.036012626930393955,0.1554002156118834,0.0204269473977972,0.11491410595450464,0.023850151676345955,0.5566898108766685,True
6,higher_diversity,2,2,cls,key,all,0.6775,1.1090962021665196,0.8685128833806798,0.7341866102187674,1.6915340936275725,0.7788028339161573,0.031616161492737854,0.702570454640822,0.28465668376143505,0.40821412624459774,1.0540544288099392,0.04470716179771857,0.21691835055956554,True
6,higher_diversity,2,2,cls,key,0,0.6775,1.0664306345666923,0.8405255824247194,0.6360660738886796,1.2493109375736495,0.659402265643302,0.032416603062301874,0.6036494726484473,0.25847691508048604,0.28301911504959115,0.9911404465321524,0.04305808872661807,0.2118328607783868,True
6,higher_diversity,2,2,cls,key,1,0.6775,1.1047427547941824,0.8948029166086637,0.674863942733722,1.2105192657627557,0.700974528390626,0.03301520256156271,0.6418487348339774,0.25435344187444575,0.3561987839063642,1.0579193652651602,0.04419824836606329,0.19003504415345196,True
6,higher_diversity,2,2,cls,key,2,0.6775,1.1609637939813828,0.9012562184854951,0.6939680623610814,1.2264923720145928,0.7348717692464412,0.03318563895300031,0.660782434723594,0.26151597607263277,0.3299105517235599,1.0713518132455633,0.04523878646167842,0.22369997827860977,True
6,higher_diversity,2,2,cls,key,3,0.6775,1.0958979652391183,0.8352993613967482,0.6221348056196906,1.2187738842986084,0.6555171107014218,0.03193601961670951,0.5901987904852087,0.250817098171775,0.3002728250315609,1.015923627972166,0.046333523128520356,0.23779458682132792,True
6,higher_diversity,2,2,token_mean,key,all,0.6775,0.20018873969258524,0.0869729183966657,0.06268071366650516,1.3388985033640894,0.06261670575509334,0.0025506375505673614,0.06013007546690377,0.26247440486155366,0.040429220772127614,0.11001026441596552,0.026381847363981335,0.5655454021528711,True
6,higher_diversity,2,2,token_mean,key,0,0.6775,0.19293730836951595,0.08678296940263192,0.03329715284221327,0.24999850293774467,0.03232504431455808,0.0020324373670684345,0.031264714896678925,0.15035297992145236,0.02103706216505565,0.09386145574592708,0.026818941516632385,0.5502012019550719,True
6,higher_diversity,2,2,token_mean,key,1,0.6775,0.20010043669294159,0.09688269653762002,0.037117186738705336,0.286767994029171,0.03625700755666219,0.002149657637346536,0.03496752806346525,0.15375026592692442,0.022630004197041313,0.11487458258881271,0.02495637493716045,0.5158296596509252,True
6,higher_diversity,2,2,token_mean,key,2,0.6775,0.22082098741890174,0.09876137611576259,0.03578295731217731,0.2618997646191899,0.03464722579330784,0.002315933810843324,0.0334670241414146,0.1498086629950652,0.020288487765129985,0.11961031236485357,0.026619707826863636,0.5527536704271214,True
6,higher_diversity,2,2,token_mean,key,3,0.6775,0.18724665946924973,0.08526871913483568,0.03543423453305274,0.24311530081342977,0.034711967757068106,0.002448992946566167,0.032985242253000084,0.15909809193462923,0.021199812474904784,0.0972238594960318,0.027132366275922817,0.5446182090696321,True
6,higher_diversity,2,2,cls,value,all,0.6775,1.1058022862916046,0.8682888059360313,0.7241948801918582,1.6858975477446392,0.7725312307202937,0.03343277835202488,0.6907620944760062,0.28268496182843705,0.3818110388130731,1.0019544683850992,0.043736504052173004,0.21478837880874124,True
6,higher_diversity,2,2,cls,value,0,0.6775,1.1347040077557797,0.8575785768118998,0.6273620544434207,1.2277755557857253,0.6658718304416954,0.03495566011406481,0.5924063988707282,0.2499585081600366,0.2804301501722128,0.9413446783409701,0.04848732799291611,0.24422706630954738,True
6,higher_diversity,2,2,cls,value,1,0.6775,1.0336299943739349,0.852505895504229,0.614083018801823,1.2417664565298372,0.6318117474327081,0.033409617163918236,0.5806733938780698,0.2505158745237405,0.2673211938109748,0.9894219011891746,0.04351423528384079,0.17523107867957333,True
6,higher_diversity,2,2,cls,value,2,0.6775,1.1239478024653096,0.9036017127367869,0.6974203693995112,1.2094107473023532,0.7206763474319686,0.03297851395539262,0.6644418483430689,0.2599916870030147,0.3200862051528404,1.0697686652628946,0.04267149604856968,0.196046550600666,True
6,higher_diversity,2,2,cls,value,3,0.6775,1.130450135609506,0.8648522081188574,0.6677395053601061,1.2527314434211432,0.722455695650892,0.03310822957957333,0.6346312829039313,0.25896685984457496,0.3376268304763938,0.9258667692851437,0.04027295671403408,0.23494882182259713,True
6,higher_diversity,2,2,token_mean,value,all,0.6775,0.20168930187124443,0.08797901031192709,0.0612711657871767,1.3448037731350577,0.06167707705652498,0.0023323474028571086,0.058938818221742455,0.25762419437282263,0.037303664794163555,0.10709462796525697,0.02532919809560884,0.5637894053096995,True
6,higher_diversity,2,2,token_mean,value,0,0.6775,0.22341786911456485,0.09760277883868915,0.04005254507878831,0.2795642685889509,0.039662463694482654,0.0022734312594614244,0.03777911403978413,0.16289265806006387,0.01950497552396806,0.10413544105953343,0.023418497463518925,0.5631379923839479,True
6,higher_diversity,2,2,token_mean,value,1,0.6775,0.1928168527348416,0.08688692410832699,0.030460919374043726,0.29786326570785576,0.030986037991807325,0.0016393664382948455,0.02882155314595862,0.13966346707276545,0.017819269901798492,0.09862646138342912,0.028153021989220924,0.549381068739814,True
6,higher_diversity,2,2,token_mean,value,2,0.6775,0.186969761605261,0.0913699609129551,0.03668578737641247,0.28043270365622613,0.035914769931408345,0.00203861119966446,0.03464717570353638,0.15686542133806525,0.024661856342093714,0.10667891187236028,0.025700292042033238,0.5113115611397125,True
6,higher_diversity,2,2,token_mean,value,3,0.6775,0.20618756572567978,0.09456575962087016,0.03637397917494026,0.3069918875945158,0.03560871753256967,0.002399219189431857,0.033974760127338494,0.1533434902166086,0.02099514949138513,0.10505795742345007,0.024044980718330902,0.5413605117842837,True
6,higher_diversity,2,3,cls,query,all,0.6775,1.200274255167721,0.7369931858016664,0.6609774704403288,1.684209727537027,0.7841897879252478,0.03199451992457563,0.6289829584685239,0.29476721598639205,0.339986630539663,0.9317729687965786,0.15668467703190717,0.3859793437803244,True
6,higher_diversity,2,3,cls,query,0,0.6775,1.1683305319902084,0.7062380701971303,0.5267672868970934,1.1679824144364082,0.6406886289558312,0.026861518663777548,0.49990577724846924,0.25109069616487706,0.2684554683514858,0.8904777480545444,0.160903546620499,0.39551518097016647,True
6,higher_diversity,2,3,cls,query,1,0.6775,1.2506784774664323,0.7109918020049225,0.5351265170663702,1.1581136803265049,0.6415339144848846,0.027990854810923338,0.5071356730027632,0.24557782299442704,0.23935744020630567,0.8823904744003332,0.16986633227630096,0.4315151217399875,True
6,higher_diversity,2,3,cls,query,2,0.6775,1.1812850365754926,0.7764579398953078,0.6117419141494285,1.1517529980954355,0.7097335777552071,0.03759862973608754,0.5741432959383185,0.2576618191611977,0.24861299028790207,0.927587792739543,0.14186910810795697,0.34270060497317867,True
6,higher_diversity,2,3,cls,query,3,0.6775,1.1843588828279377,0.7328016685701525,0.5793694002183524,1.1752976371179071,0.6816661171552627,0.03793809486722404,0.5414313132112677,0.25703685607674653,0.22746120280777885,0.8789325356259688,0.1540997021577575,0.3812672162170855,True
6,higher_diversity,2,3,token_mean,query,all,0.6775,0.23217535045048088,0.11393936321882236,0.07026141179007911,1.3981298984212365,0.07032067321710765,0.0033560936360365963,0.06690531901337883,0.2303874295261503,0.03926545402663232,0.12476330193078607,0.05025450445034287,0.5092529719552475,True
6,higher_diversity,2,3,token_mean,query,0,0.6775,0.2490844488765468,0.11955981763553875,0.04587972884603286,0.33453965483818143,0.044384456962222124,0.00348957406822592,0.042390155013311996,0.14630126868722101,0.021660279995839384,0.11905968828694968,0.04550606029277498,0.5200028818547563,True
6,higher_diversity,2,3,token_mean,query,1,0.6775,0.2315277520156038,0.11246560864198564,0.035042258183212334,0.3090153315102959,0.03381440543694834,0.0026018447613089597,0.0324404128742489,0.12512930555807072,0.01882400361835803,0.111783962466333,0.05653268979354338,0.5142456674722691,True
6,higher_diversity,2,3,token_mean,query,2,0.6775,0.2147810964969361,0.11181244459057318,0.041599276826206975,0.37672457670838194,0.04025507219692009,0.0026852006664160977,0.03891407656060024,0.14245403878175528,0.022022439912783114,0.11829112339547831,0.051555354994806374,0.4794120785570707,True
6,higher_diversity,2,3,token_mean,query,3,0.6775,0.23540086406571525,0.11452292409101231,0.042167920367666284,0.33592587146679254,0.04065790968213116,0.0029667706112377346,0.039201150817627255,0.14020756832181688,0.021304870764607964,0.12311122137068838,0.0474239145828919,0.5134982849551405,True
6,higher_diversity,2,3,cls,key,all,0.6775,1.17390805134547,0.7834358493198832,0.712174861575089,1.6776363925729292,0.8232551419896542,0.02936679586260156,0.682808057828383,0.29628497893053896,0.35312318989262287,0.9514787004464399,0.1320493221282959,0.3326258829028804,True
6,higher_diversity,2,3,cls,key,0,0.6775,1.1091642939722561,0.7471397028155965,0.5828980026662959,1.1216857353101346,0.6963007361793573,0.028245492309162564,0.5546524971723557,0.25705286997232457,0.26217921587020865,0.8758645630340673,0.12767984718084335,0.32639401856341677,True
6,higher_diversity,2,3,cls,key,1,0.6775,1.1424483124829463,0.8024634828812268,0.6127755397775677,1.1615209745818462,0.687011389303296,0.02722473158924417,0.5855508080937646,0.24675170843247327,0.24974357178488482,0.9286520936454067,0.1276587423953143,0.29759318289228476,True
6,higher_diversity,2,3,cls,key,2,0.6775,1.1812479898387218,0.7863954428012673,0.6000370237041529,1.1462728907940802,0.6804081334031329,0.027829862728884273,0.5722071555527773,0.2538178663473704,0.25227972462525544,0.9249131754462057,0.1441480260003697,0.33426727531732314,True
6,higher_diversity,2,3,cls,key,3,0.6775,1.2368751693737468,0.7709008577388086,0.6097130026567836,1.121244727341515,0.7105857962929997,0.030236502601341766,0.5794765068726107,0.2615761347016414,0.3318147937306813,0.9357129870142518,0.12871067429130728,0.37673511698910556,True
6,higher_diversity,2,3,token_mean,key,all,0.6775,0.23097860825431124,0.11656856058286885,0.07738203359468204,1.40174362958397,0.07707711482759254,0.0034919016338376837,0.07389013299887831,0.24062336215174723,0.045091969163500424,0.132313997613998,0.04477573897350918,0.4953274614308657,True
6,higher_diversity,2,3,token_mean,key,0,0.6775,0.25042898408147535,0.11786843067511095,0.04703830947288632,0.3582999138954761,0.04542473739242939,0.003276747820729559,0.04376156162470579,0.14918775494431558,0.0246228404092013,0.1214979029522802,0.04026616957377304,0.5293339103401735,True
6,higher_diversity,2,3,token_mean,key,1,0.6775,0.2421818425269543,0.12545081853720472,0.04317253167470734,0.3269683025593897,0.0431362697949028,0.002682458450594409,0.040490073575214905,0.13480864840816018,0.02655881816604702,0.13555152415468438,0.04359685663472523,0.48199742297673565,True
6,higher_diversity,2,3,token_mean,key,2,0.6775,0.23025291644525547,0.11647025343428853,0.04082420969058254,0.2877862303221082,0.0389831660646598,0.003069311523259702,0.03775489660487934,0.1358952251720402,0.020387965904443337,0.1316170363163513,0.05018856545740908,0.49416382979027196,True
6,higher_diversity,2,3,token_mean,key,3,0.6775,0.2036126128355148,0.11002847534090524,0.04574849298784786,0.3637189770375108,0.04486982169017659,0.0030435245822776446,0.042704969136552376,0.1548697926325131,0.023634039605376005,0.10872342328638611,0.045051363042809746,0.459618567785926,True
6,higher_diversity,2,3,cls,value,all,0.6775,1.1497833672607216,0.7830283987650184,0.713728153412723,1.6680726053111483,0.8148050403365186,0.029745362783697517,0.683982789516449,0.29828559913126607,0.36323055364704254,0.947273937720062,0.12563864141702652,0.3189774516998548,True
6,higher_diversity,2,3,cls,value,0,0.6775,1.156379357497636,0.7449055150641004,0.5697803966613942,1.1602290017622934,0.6290025960129161,0.02717039966955781,0.54260999370705,0.2509251323275508,0.2703667975797368,0.8839606866338294,0.148474051871083,0.355829460086481,True
6,higher_diversity,2,3,cls,value,1,0.6775,1.1151077268966636,0.7902410847540673,0.6433948457275563,1.1687188106532558,0.7455142829929016,0.03388508053665811,0.609509755264629,0.26922538227249737,0.288840323267502,0.9310284899819042,0.11759179288690741,0.29133206981418536,True
6,higher_diversity,2,3,cls,value,2,0.6775,1.1343859062040282,0.781812842759405,0.620190947979617,1.1534463302925857,0.7256767290996052,0.028732394630258732,0.5914585617455569,0.2616068635953898,0.2755348252589324,0.9420572737926518,0.12253763323480432,0.31080522202927496,True
6,higher_diversity,2,3,cls,value,3,0.6775,1.182854806526351,0.7954583486357099,0.6651835411906483,1.2080453209244593,0.7553556176057458,0.031231514474546366,0.63395202701742,0.27372686440515903,0.31617645342411244,0.9193880886130789,0.11395108699798584,0.3275097296415399,True
6,higher_diversity,2,3,token_mean,value,all,0.6775,0.22399467747142793,0.11057913836951995,0.06569532073649095,1.391833098586654,0.06591008317027662,0.0031276312074624,0.06256768987937407,0.22935334743486005,0.03265751712525224,0.1145854425131444,0.04974790019067851,0.5063314020770646,True
6,higher_diversity,2,3,token_mean,value,0,0.6775,0.22504058752201664,0.10935239682442309,0.037010995471426916,0.3210605646855535,0.036851790613386164,0.0023347014423713767,0.03467629392716018,0.13484872227999734,0.016485906502447613,0.10397806426359231,0.053366854109547356,0.5140770026041427,True
6,higher_diversity,2,3,token_mean,value,1,0.6775,0.20947693000229978,0.10549010210175269,0.034854168867531725,0.3431620897816497,0.03389264172769835,0.002485592754303732,0.032368576154112816,0.1297785514597993,0.01386672001762937,0.10517013546388088,0.050532770258459175,0.49641183828407953,True
6,higher_diversity,2,3,token_mean,value,2,0.6775,0.2258829201301488,0.11155605857785572,0.03884561924491813,0.35704272516665253,0.03822307180892007,0.0028742712033404546,0.03597134758125652,0.13972562092446242,0.01861988410664765,0.11241202411743222,0.049054987728595734,0.5061332724334378,True
6,higher_diversity,2,3,token_mean,value,3,0.6775,0.23654464593578736,0.1176370696982913,0.03961244242452604,0.38290742242416015,0.03838918408812297,0.002931405869524249,0.03668103621087291,0.1377130285125764,0.02001482246438518,0.11222372983444047,0.046036987311460754,0.5026855533638873,True
6,higher_diversity,2,4,cls,query,all,0.6775,1.1050566268671191,0.6678720006695407,0.5689250794370821,1.6677593237155188,0.692332341301441,0.03004394420845942,0.5388811257752505,0.277353603957051,0.3415961842542575,0.8663489835982651,0.3477525440129367,0.39562192159963316,True
6,higher_diversity,2,4,cls,query,0,0.6775,1.1052914227173647,0.6563278920622632,0.45147290252905986,1.1463466448733968,0.539502046275136,0.028888507703827185,0.4225844009356065,0.23085558111983365,0.2457772440056998,0.7996305171916611,0.38091175800020044,0.40619471157328113,True
6,higher_diversity,2,4,cls,query,1,0.6775,1.1202382801675084,0.6145712156939874,0.40879568733939203,1.094681631079052,0.4925370094911667,0.028758781835098158,0.38003690811720764,0.221229412259861,0.2178141123174314,0.7663357966801172,0.3899399380792271,0.45139241661864027,True
6,higher_diversity,2,4,cls,query,2,0.6775,1.0990926894896462,0.6885177272329079,0.4879745440699294,1.0894222492798542,0.5953704617197111,0.029788047879595648,0.45818650451573456,0.2335123217709577,0.26494216798473413,0.8727978937408595,0.32020181959325617,0.3735580867591659,True
6,higher_diversity,2,4,cls,query,3,0.6775,1.0798607772669297,0.6893606636619551,0.523008133795945,1.131260325805782,0.6039141914269609,0.032870858907699585,0.49013726955110376,0.24564393008285207,0.24358663822129192,0.8698302118237256,0.2999566387046467,0.3616207957782388,True
6,higher_diversity,2,4,token_mean,query,all,0.6775,0.27404921516935093,0.12823319393948818,0.0606332501012737,1.439094511271274,0.06019894483596661,0.003302667692134326,0.05733058246021921,0.19036790704637685,0.029995220555758918,0.12312318013843593,0.10397999665953896,0.5320796891892376,True
6,higher_diversity,2,4,token_mean,query,0,0.6775,0.2644702425366153,0.12104820709989528,0.03188841469151052,0.34698228043821955,0.029935015889868567,0.0029193229645236647,0.02896909237923947,0.11252405844101704,0.012524603063338012,0.10854223045102203,0.1188455843790011,0.5422993303939045,True
6,higher_diversity,2,4,token_mean,query,1,0.6775,0.2862519280263427,0.12684734937012895,0.03183593631242508,0.3820300206160294,0.03068111454222049,0.0028511644499799745,0.028984772549434143,0.10729477455278812,0.01620412380659717,0.11226565002696436,0.1107865192673423,0.5568681397371911,True
6,higher_diversity,2,4,token_mean,query,2,0.6775,0.2664337116305415,0.13045649095836698,0.03853720066114037,0.41583179752392446,0.037556416537968235,0.00270628480410034,0.03583091522820971,0.12172634829305197,0.0177313996896127,0.12378792067797628,0.10050020062110641,0.5103604188824706,True
6,higher_diversity,2,4,token_mean,query,3,0.6775,0.2801135241160085,0.13182820012485263,0.04179305072404163,0.4213659936478567,0.040335883365818954,0.003300727419131859,0.038492322052744304,0.12667265249639892,0.014782312429935869,0.12486934765553988,0.0857876945625652,0.5293758109649278,True
6,higher_diversity,2,4,cls,key,all,0.6775,1.1402358806443535,0.755228616738609,0.6592510070709211,1.6719147105395367,0.7740411378044653,0.03309282626618038,0.6261581941084429,0.28408322458736274,0.40695857480478875,0.9703792571379163,0.25973716513677075,0.33765580476925083,True
6,higher_diversity,2,4,cls,key,0,0.6775,1.070358139164578,0.7180305246417688,0.5540607603801039,1.1185484363033689,0.62942847940085,0.03717689656398513,0.5168838717720725,0.2503916773606449,0.28119118542868243,0.8993760051857501,0.253086271611127,0.329167968767728,True
6,higher_diversity,2,4,cls,key,1,0.6775,1.121454931611511,0.764482359250125,0.5745585171097374,1.1249834425910332,0.6543227985197664,0.03665286327966235,0.5379056578332727,0.24708006697780105,0.29905614653387896,0.9619085056081255,0.24103716015815735,0.31831200906881096,True
6,higher_diversity,2,4,cls,key,2,0.6775,1.1653337500432828,0.7930499747661092,0.5839967731745763,1.1605333612768933,0.6550436357368077,0.03122723458165472,0.5527695322578604,0.2389826452112416,0.32096097843607013,0.9845459945806779,0.27723501893607055,0.3194653679800712,True
6,higher_diversity,2,4,cls,key,3,0.6775,1.1813221838071266,0.7086109381007402,0.5184758085515102,1.14554125575897,0.6071412377656585,0.029043260030448437,0.4894325543533672,0.24163835773461428,0.3222815498197095,0.8705856763912805,0.267590196295218,0.4001543797162499,True
6,higher_diversity,2,4,token_mean,key,all,0.6775,0.2781561972590216,0.14277691698077458,0.0873359305367042,1.437102711499701,0.08718198055916004,0.004207923902537335,0.08312800594351509,0.22218305179176204,0.04682656989046597,0.1502470203920539,0.07134863429448822,0.4867023694323107,True
6,higher_diversity,2,4,token_mean,key,0,0.6775,0.25979551771753295,0.14339816526740212,0.05261506214917983,0.3937746007375443,0.05104613747622659,0.0036130495348267937,0.04900201249190352,0.13737894218982216,0.024750659545468522,0.14111160847959356,0.0679449588060379,0.4480344906361541,True
6,higher_diversity,2,4,token_mean,key,1,0.6775,0.29320390678249725,0.14849524238272835,0.05172874618222248,0.4025473951252657,0.05073656119640655,0.0036589083028957248,0.048069837926463646,0.13265783511540233,0.027790040439892038,0.15467413489326234,0.06532711908221245,0.49354275660152036,True
6,higher_diversity,2,4,token_mean,key,2,0.6775,0.2873770063842372,0.1386453850167439,0.04796578007899288,0.36419706415461045,0.045896555211964556,0.0038674215955490417,0.04409835893999447,0.13145022714719,0.01960249545656652,0.14238152622000577,0.08198522911830382,0.5175487880496319,True
6,higher_diversity,2,4,token_mean,key,3,0.6775,0.2683533807754222,0.1368977663869095,0.04961156307910428,0.3988570978702098,0.04765564764815678,0.003794589757241986,0.045816972089762036,0.13870960982152336,0.024222834135210744,0.12550680857493104,0.07013722373680635,0.4898601016639489,True
6,higher_diversity,2,4,cls,value,all,0.6775,1.1159920054037884,0.7330467654972452,0.646479362548461,1.6730226112777429,0.7620659302782343,0.030121012082831425,0.6163583641702478,0.28485330875937054,0.39666193907853353,0.9198983169017327,0.23382134464654056,0.34314335412105923,True
6,higher_diversity,2,4,cls,value,0,0.6775,1.1147805726847764,0.7069403697022577,0.5186759930956626,1.1230945384686193,0.5895041867288898,0.03246400238607417,0.4862119894136082,0.2381723912118046,0.30694948990062226,0.853694969682446,0.28115945241668006,0.3658479641426642,True
6,higher_diversity,2,4,cls,value,1,0.6775,1.06459695231533,0.7452317618812253,0.5781904014764065,1.1437139575731867,0.6825093714336835,0.031195913610810585,0.5469944748011503,0.25379592797678685,0.28609448558476425,0.9191889828107275,0.2063431739807129,0.29998694786748725,True
6,higher_diversity,2,4,cls,value,2,0.6775,1.1152060255648997,0.7010956913488364,0.5049417975339741,1.1170715585706277,0.580187474630658,0.031557011672041634,0.47338477725332434,0.2341190781844892,0.28101146662727267,0.8889546313357003,0.2475788484920155,0.37133078975815126,True
6,higher_diversity,2,4,cls,value,3,0.6775,1.1605191147647638,0.7465904842653086,0.5931472389886673,1.1602055633357327,0.7012008330875749,0.03230144532228058,0.5608457895842466,0.2573473847798679,0.30228585291335264,0.8860404263965539,0.20020390911535782,0.3566754095070275,True
6,higher_diversity,2,4,token_mean,value,all,0.6775,0.25461565641955136,0.12286494204072161,0.0628131474464502,1.4507672160636784,0.0631800645494334,0.0033255635485561056,0.059487583454359665,0.2062918619838764,0.029177416993675386,0.11478455089324151,0.08426046743988991,0.5174493832450474,True
6,higher_diversity,2,4,token_mean,value,0,0.6775,0.24797007858775916,0.11346081096264332,0.03078653881590221,0.400988436776983,0.02938606190375935,0.002741320566697554,0.028045217760584572,0.1171410998446937,0.011954876574233914,0.10124439426561245,0.10546092181043192,0.5424415251677699,True
6,higher_diversity,2,4,token_mean,value,1,0.6775,0.20909410331938022,0.1161411564612164,0.03605393039858166,0.4405302734052295,0.03492906295991192,0.002714691831814972,0.03333923779428005,0.12565441091592341,0.013429770116527644,0.10591388378490414,0.08002159947698767,0.44455078064149467,True
6,higher_diversity,2,4,token_mean,value,2,0.6775,0.27953290392636354,0.12462919569312621,0.03686566056311977,0.42557489177535524,0.03663464474675884,0.0031613684894347734,0.03370429160581394,0.12607934778073956,0.01462306130889828,0.108092727751768,0.08962817693298514,0.554151965859601,True
6,higher_diversity,2,4,token_mean,value,3,0.6775,0.2854612861599561,0.13936549486260078,0.04757133039885966,0.4282990125543973,0.04586092531893407,0.003891785253389654,0.043679545718160545,0.13620409996083443,0.020986407529689183,0.1260062419314438,0.061931161379272286,0.511788457421479,True
6,higher_diversity,2,5,cls,query,all,0.6775,1.0255431916244557,0.6307902609466581,0.48003535951070275,1.6782790002306789,0.5936112874313823,0.031021294184029102,0.44901406494053925,0.2571651340558542,0.2601631804587361,0.7625917162955941,0.6079914651133798,0.38492082430239793,True
6,higher_diversity,2,5,cls,query,0,0.6775,1.040483751221843,0.6364192664199898,0.3630857647666183,1.1394602811806436,0.453635623285265,0.027358072640543633,0.3357276930050416,0.20234935481219196,0.1637984885277677,0.7199246844496798,0.6916862807490609,0.38834290715963526,True
6,higher_diversity,2,5,cls,query,1,0.6775,1.0271290136639126,0.5944544015692416,0.3721119943733338,1.0901196017336674,0.46496536777756037,0.03167823253368789,0.3404337601228194,0.21875424565778384,0.15807377427256766,0.6921517476502482,0.6303727437149395,0.42124660713385975,True
6,higher_diversity,2,5,cls,query,2,0.6775,1.032852922238992,0.6304416569563379,0.39677443778927424,1.1293279927066842,0.4912001079995626,0.030134540516883135,0.3666398918086832,0.21272530166085063,0.16540335236404485,0.7824390972275257,0.5678159242326563,0.38961139250138077,True
6,higher_diversity,2,5,cls,query,3,0.6775,0.9924491402946592,0.6356956239378374,0.4425069177640886,1.1695614021832608,0.49728376523740553,0.0333892387253317,0.4091176918961785,0.23505677814505696,0.2024271934574394,0.7354279331249266,0.54209089550105,0.35946780733862227,True
6,higher_diversity,2,5,token_mean,query,all,0.6775,0.3258073414306741,0.14211071624974084,0.05478615782480133,1.4722527283644624,0.055616639743925854,0.003667881537694484,0.05111827633597634,0.16603952012639353,0.023180768558044375,0.12308265875003215,0.194281168282032,0.563819784951103,True
