architecture_layers,condition,seed,ood_accuracy_mean,baseline,family,diagram_count,vertices_per_diagram,edges_per_diagram,loops_per_diagram,path_pairs_per_diagram,mean_loop_length,semantic_accuracy,prediction_consistency,identity_error,transport_error,holonomy_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,edge_cka,activation_variance
2,higher_diversity,2,0.652,shuffled,demorgan_or_square,96,4,4,1,0,4.0,0.4973958333333333,0.2708333333333333,1.398622581920839,2.026739979693497,1.8395608398370118,1.1609479188919067,0.6786129474639893,1.9978655717849703,1.0324079975019391,0.23123795915800524,nan,nan,0.08815564215183258,0.47295883297920227
2,higher_diversity,2,0.652,shuffled,distributivity_diamond,96,4,5,2,1,3.0,0.6458333333333334,0.3854166666666667,1.2952494673904662,1.764460928013609,2.1723598779553424,0.08008543401956558,2.0922744274139404,1.997084730680496,2.2509341904286955,0.504569471218816,2.398260811234196,1.774816183253557,0.1856539398431778,0.8480485081672668
2,higher_diversity,2,0.652,shuffled,double_negation,96,2,2,1,0,2.0,0.5989583333333334,0.4270833333333333,2.355940628096147,1.596855613468024,3.396205207767625,0.02660576067864895,3.3695995807647705,2.0483442559968235,3.8823311656816273,1.0792346661159424,nan,nan,0.168288454413414,0.6821152567863464
2,higher_diversity,2,0.652,shuffled,exact1_hexagon,96,6,6,1,0,6.0,0.5538194444444444,0.4166666666666667,0.8376652410251464,2.158484504215266,1.6985067644063239,0.099620521068573,1.598886251449585,1.9911014533367524,1.6129808179350713,0.14717902777969308,nan,nan,0.3912559747695923,0.15232808887958527
2,higher_diversity,2,0.652,shuffled,ite_expansion,96,2,2,1,0,2.0,0.5364583333333334,0.59375,1.9091307929269807,1.693926903742521,1.7271229780333082,0.02512010745704174,1.702002763748169,2.0061736687870133,2.083031502220613,0.5638975133331571,nan,nan,0.23270326852798462,0.6837377548217773
2,higher_diversity,2,0.652,shuffled,majority_duality,96,2,2,1,0,2.0,0.5677083333333334,0.4479166666666667,1.9921400542230738,1.5489987071260125,0.9013908256959138,0.017495734617114067,0.8838951587677002,2.0081704668495974,1.3546159826786868,0.27251373235503157,nan,nan,0.3655529320240021,0.4280621111392975
2,higher_diversity,2,0.652,shuffled,nary_and_hexagon,96,6,6,1,0,6.0,0.5763888888888888,0.6666666666666666,0.9500734590093254,1.8193105886704628,1.8689541332140704,0.054277073591947556,1.814677119255066,2.0013819267416966,1.8255722877863496,0.18164414267131027,nan,nan,0.30491340160369873,0.48914629220962524
2,higher_diversity,2,0.652,identity,associativity_pentagon,96,5,8,1,1,5.0,0.66875,0.6145833333333334,0.4393296286760666,0.43932962746059256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7859432498656791,0.6296263337135315,0.8209103941917419
2,higher_diversity,2,0.652,identity,commutativity_cube,96,8,24,6,5,4.0,0.5221354166666666,0.3541666666666667,0.592670928715858,0.5926709290790926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360239606554214,0.4902031123638153,0.7799415588378906
2,higher_diversity,2,0.652,identity,commutativity_involution,96,2,2,1,0,2.0,0.6770833333333334,0.625,1.1477949668306062,1.1477949621647012,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.2374630570411682,0.8517241477966309
2,higher_diversity,2,0.652,identity,demorgan_and_square,96,4,4,1,0,4.0,0.53125,0.3541666666666667,1.5025530151234212,1.5025530118761334,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.052781932055950165,0.3185522258281708
2,higher_diversity,2,0.652,identity,demorgan_or_square,96,4,4,1,0,4.0,0.4973958333333333,0.2708333333333333,1.398622581920839,1.398622583650176,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.08815564215183258,0.47295883297920227
2,higher_diversity,2,0.652,identity,distributivity_diamond,96,4,5,2,1,3.0,0.6458333333333334,0.3854166666666667,1.2952494673904662,1.2952494679276851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4782607766771731,0.1856539398431778,0.8480485081672668
2,higher_diversity,2,0.652,identity,double_negation,96,2,2,1,0,2.0,0.5989583333333334,0.4270833333333333,2.355940628096147,2.3559406162564818,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.168288454413414,0.6821152567863464
2,higher_diversity,2,0.652,identity,exact1_hexagon,96,6,6,1,0,6.0,0.5538194444444444,0.4166666666666667,0.8376652410251464,0.8376652403967942,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.3912559747695923,0.15232808887958527
2,higher_diversity,2,0.652,identity,ite_expansion,96,2,2,1,0,2.0,0.5364583333333334,0.59375,1.9091307929269807,1.9091307973077332,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.23270326852798462,0.6837377548217773
2,higher_diversity,2,0.652,identity,majority_duality,96,2,2,1,0,2.0,0.5677083333333334,0.4479166666666667,1.9921400542230738,1.9921400585434783,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.3655529320240021,0.4280621111392975
2,higher_diversity,2,0.652,identity,nary_and_hexagon,96,6,6,1,0,6.0,0.5763888888888888,0.6666666666666666,0.9500734590093254,0.9500734579593824,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.30491340160369873,0.48914629220962524
2,low_diversity,0,0.6395,fitted,associativity_pentagon,96,5,8,1,1,5.0,0.5645833333333333,0.5729166666666666,0.5983960634661181,0.6149654025414246,0.15139646549093086,0.011267884634435177,0.14012858271598816,1.6946972542625527,0.1422723864273641,0.2658635030302919,0.03505301475870191,1.0703314418656529,0.5246650576591492,0.9507154822349548
2,low_diversity,0,0.6395,fitted,commutativity_cube,96,8,24,6,5,4.0,0.5390625,0.6979166666666666,0.8228197179195482,0.8649616311039612,0.3239835874266975,0.006999816745519638,0.31698375940322876,1.6552383623128974,0.3029088902533398,0.35286446847012193,0.08672219342492923,1.6038873280298567,0.3485023081302643,0.3521299362182617
2,low_diversity,0,0.6395,fitted,commutativity_involution,96,2,2,1,0,2.0,0.5885416666666666,0.6979166666666666,1.1467555861274321,1.1859808402685676,0.2661392456337084,0.027973152697086334,0.23816609382629395,1.7381089893797925,0.23930554738358276,0.4318695796149456,nan,nan,0.19661684334278107,0.9460843205451965
2,low_diversity,0,0.6395,fitted,demorgan_and_square,96,4,4,1,0,4.0,0.4661458333333333,0.10416666666666667,1.7514474120624812,0.8061436161329543,0.48607576019212106,0.06755439192056656,0.4185214042663574,1.8787372446336372,0.923587420084379,0.18954341851345458,nan,nan,0.012914163060486317,0.9827319979667664
2,low_diversity,0,0.6395,fitted,demorgan_or_square,96,4,4,1,0,4.0,0.4401041666666667,0.22916666666666666,1.701365033977556,1.3894790213172576,0.8381982708311879,0.10288853943347931,0.7353097200393677,1.904216239843379,0.9909116584395306,0.13859197529799103,nan,nan,0.01909015141427517,0.8890156745910645
2,low_diversity,0,0.6395,fitted,distributivity_diamond,96,4,5,2,1,3.0,0.5885416666666666,0.3541666666666667,1.4487870650337444,1.1587332442386589,0.3227370482307568,0.014157168567180634,0.3085798919200897,1.8238846443989711,0.37560264074992217,0.14148351283846627,0.451190217327978,1.2523962955507768,0.09889001399278641,0.9173577427864075
2,low_diversity,0,0.6395,fitted,double_negation,96,2,2,1,0,2.0,0.5260416666666666,0.3854166666666667,2.502396501508032,1.3810827753593742,0.5471282970843624,0.0151675408706069,0.5319607853889465,1.7088296927972568,0.5919974014774877,0.27951174339271523,nan,nan,0.12568208575248718,0.9427338242530823
2,low_diversity,0,0.6395,fitted,exact1_hexagon,96,6,6,1,0,6.0,0.4600694444444444,0.17708333333333334,1.419669970125611,1.450302197462328,0.41608475076474805,0.12210802733898163,0.29397672414779663,1.9172313659667413,0.3018780302322254,0.1166483091828918,nan,nan,0.08105400204658508,0.8948838710784912
2,low_diversity,0,0.6395,fitted,ite_expansion,96,2,2,1,0,2.0,0.5,0.4791666666666667,2.152190975830287,1.506064481604246,0.5937205118263602,0.05818825960159302,0.5355322360992432,1.7677012295582204,0.6335017383323974,0.28499220928168456,nan,nan,0.02128985896706581,0.9716590046882629
2,low_diversity,0,0.6395,fitted,majority_duality,96,2,2,1,0,2.0,0.4427083333333333,0.65625,1.9876266533495446,1.4338863098290684,0.2795727574620872,0.012072696350514889,0.26750004291534424,1.6807457121116987,0.41341415147733784,0.08966980484374874,nan,nan,0.023265060037374496,0.6934029459953308
2,low_diversity,0,0.6395,fitted,nary_and_hexagon,96,6,6,1,0,6.0,0.5486111111111112,0.6875,1.2630046850379535,1.5053263630133,1.3803466325657192,0.025943180546164513,1.3544034957885742,1.8949819581143108,1.3604326167204892,0.2273717693111014,nan,nan,0.13398724794387817,0.3670627176761627
2,low_diversity,0,0.6395,shuffled,associativity_pentagon,96,5,8,1,1,5.0,0.5645833333333333,0.5729166666666666,0.5983960634661181,1.1743573668798706,1.878095656551262,0.13493391871452332,1.7431617975234985,1.9934176095263103,1.7616814343645861,0.3549636116232244,0.8184284376190739,1.4247101837044338,0.5246650576591492,0.9507154822349548
2,low_diversity,0,0.6395,shuffled,commutativity_cube,96,8,24,6,5,4.0,0.5390625,0.6979166666666666,0.8228197179195482,2.0993239574499616,1.405233503265197,0.013251038268208504,1.3919824361801147,1.9672480305576145,1.3762461088684481,0.18903177341912317,1.363455236514841,1.7573694402353501,0.3485023081302643,0.3521299362182617
2,low_diversity,0,0.6395,shuffled,commutativity_involution,96,2,2,1,0,2.0,0.5885416666666666,0.6979166666666666,1.1467555861274321,2.3116520942308707,1.6350255992048215,0.07359080016613007,1.5614346265792847,1.9569285497976983,1.565256555182101,0.37413800677927306,nan,nan,0.19661684334278107,0.9460843205451965
2,low_diversity,0,0.6395,shuffled,demorgan_and_square,96,4,4,1,0,4.0,0.4661458333333333,0.10416666666666667,1.7514474120624812,1.077684377536548,1.0374977415349493,0.03987893834710121,0.9976187944412231,2.0005719531288624,2.0266991243778074,0.2969152221518984,nan,nan,0.012914163060486317,0.9827319979667664
2,low_diversity,0,0.6395,shuffled,demorgan_or_square,96,4,4,1,0,4.0,0.4401041666666667,0.22916666666666666,1.701365033977556,1.768810595904585,1.5273112091084033,0.2669129967689514,1.260398268699646,2.0211075526880125,1.5576191440261582,0.18419021556106077,nan,nan,0.01909015141427517,0.8890156745910645
2,low_diversity,0,0.6395,shuffled,distributivity_diamond,96,4,5,2,1,3.0,0.5885416666666666,0.3541666666666667,1.4487870650337444,1.6417622474309554,1.7720033949675957,0.05638572946190834,1.7156175374984741,1.9994256859271609,1.9076593138361793,0.48289509169147027,1.8115741106371384,1.5544364399489328,0.09889001399278641,0.9173577427864075
2,low_diversity,0,0.6395,shuffled,double_negation,96,2,2,1,0,2.0,0.5260416666666666,0.3854166666666667,2.502396501508032,1.7913408708896459,2.9086733243136096,0.015082165598869324,2.8935911655426025,2.0007842418746553,3.1178896603129718,0.8646030270344195,nan,nan,0.12568208575248718,0.9427338242530823
2,low_diversity,0,0.6395,shuffled,exact1_hexagon,96,6,6,1,0,6.0,0.4600694444444444,0.17708333333333334,1.419669970125611,2.0881976927594605,2.313852675108312,0.05601607263088226,2.25783634185791,2.0443359889019264,2.297782653315976,0.1853456944588834,nan,nan,0.08105400204658508,0.8948838710784912
2,low_diversity,0,0.6395,shuffled,ite_expansion,96,2,2,1,0,2.0,0.5,0.4791666666666667,2.152190975830287,1.6822263492885492,2.0543277758158185,0.04648647457361221,2.007841110229492,1.9720147716690297,2.366645535040321,0.7024586686804998,nan,nan,0.02128985896706581,0.9716590046882629
2,low_diversity,0,0.6395,shuffled,majority_duality,96,2,2,1,0,2.0,0.4427083333333333,0.65625,1.9876266533495446,1.7265341772048848,1.1853444843923213,0.02201254293322563,1.1633319854736328,2.0305095018587345,1.5287784062575,0.18463640306978665,nan,nan,0.023265060037374496,0.6934029459953308
2,low_diversity,0,0.6395,shuffled,nary_and_hexagon,96,6,6,1,0,6.0,0.5486111111111112,0.6875,1.2630046850379535,1.49064962794461,0.9913941401813336,0.016723865643143654,0.9746702313423157,2.0238189373957023,0.9782028199296016,0.1625903913724804,nan,nan,0.13398724794387817,0.3670627176761627
2,low_diversity,0,0.6395,identity,associativity_pentagon,96,5,8,1,1,5.0,0.5645833333333333,0.5729166666666666,0.5983960634661181,0.5983960639164626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0386765197887955,0.5246650576591492,0.9507154822349548
2,low_diversity,0,0.6395,identity,commutativity_cube,96,8,24,6,5,4.0,0.5390625,0.6979166666666666,0.8228197179195482,0.8228197224516696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5764928955166986,0.3485023081302643,0.3521299362182617
2,low_diversity,0,0.6395,identity,commutativity_involution,96,2,2,1,0,2.0,0.5885416666666666,0.6979166666666666,1.1467555861274321,1.146755596113392,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.19661684334278107,0.9460843205451965
2,low_diversity,0,0.6395,identity,demorgan_and_square,96,4,4,1,0,4.0,0.4661458333333333,0.10416666666666667,1.7514474120624812,1.7514474055384284,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.012914163060486317,0.9827319979667664
2,low_diversity,0,0.6395,identity,demorgan_or_square,96,4,4,1,0,4.0,0.4401041666666667,0.22916666666666666,1.701365033977556,1.701365026788663,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.01909015141427517,0.8890156745910645
2,low_diversity,0,0.6395,identity,distributivity_diamond,96,4,5,2,1,3.0,0.5885416666666666,0.3541666666666667,1.4487870650337444,1.4487870599239976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.777699480648006,0.09889001399278641,0.9173577427864075
2,low_diversity,0,0.6395,identity,double_negation,96,2,2,1,0,2.0,0.5260416666666666,0.3854166666666667,2.502396501508032,2.502396502977191,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.12568208575248718,0.9427338242530823
2,low_diversity,0,0.6395,identity,exact1_hexagon,96,6,6,1,0,6.0,0.4600694444444444,0.17708333333333334,1.419669970125611,1.4196699749511448,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.08105400204658508,0.8948838710784912
2,low_diversity,0,0.6395,identity,ite_expansion,96,2,2,1,0,2.0,0.5,0.4791666666666667,2.152190975830287,2.1521909739295686,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.02128985896706581,0.9716590046882629
2,low_diversity,0,0.6395,identity,majority_duality,96,2,2,1,0,2.0,0.4427083333333333,0.65625,1.9876266533495446,1.987626655517883,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.023265060037374496,0.6934029459953308
2,low_diversity,0,0.6395,identity,nary_and_hexagon,96,6,6,1,0,6.0,0.5486111111111112,0.6875,1.2630046850379535,1.2630046817542944,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.13398724794387817,0.3670627176761627
2,low_diversity,1,0.6355,fitted,associativity_pentagon,96,5,8,1,1,5.0,0.5604166666666667,0.5833333333333334,0.6355147272216788,0.6670870072397276,0.3926470849895035,0.1012241318821907,0.29142293334007263,1.616891251277617,0.2930073327749716,0.47851742107802436,0.08132814696899722,1.2118788474309286,0.4722653031349182,0.8928231596946716
2,low_diversity,1,0.6355,fitted,commutativity_cube,96,8,24,6,5,4.0,0.5690104166666666,0.34375,0.7110939127530291,0.7568043355153778,0.34996757081104996,0.03969111666083336,0.31027644872665405,1.6631496900248601,0.30633569798643273,0.32085070665608906,0.13201429164630943,1.5897700314604548,0.4184134006500244,0.9056465029716492
2,low_diversity,1,0.6355,fitted,commutativity_involution,96,2,2,1,0,2.0,0.5729166666666666,0.6041666666666666,1.6214496306243373,1.6391791223239318,0.3460666493389106,0.016281720250844955,0.32978492975234985,1.7574232056284094,0.3313019078081127,0.3068597549500814,nan,nan,0.028314756229519844,0.8782547116279602
2,low_diversity,1,0.6355,fitted,demorgan_and_square,96,4,4,1,0,4.0,0.5182291666666666,0.041666666666666664,1.9052899043673148,0.4028433522588093,0.28463373616462967,0.007796000223606825,0.27683770656585693,1.9435829589924518,0.9488128354222077,0.25913810988802805,nan,nan,0.001735973870381713,0.9794392585754395
2,low_diversity,1,0.6355,fitted,demorgan_or_square,96,4,4,1,0,4.0,0.5052083333333334,0.2708333333333333,1.729298775016677,1.1955325811791702,0.3896743075577826,0.09662358462810516,0.29305073618888855,1.886499380251841,0.6464726686564508,0.08324139098195439,nan,nan,0.01832253485918045,0.7964494228363037
2,low_diversity,1,0.6355,fitted,distributivity_diamond,96,4,5,2,1,3.0,0.5703125,0.19791666666666666,1.716928608462637,1.1644081667207127,0.457827263453449,0.007927902042865753,0.4498993754386902,1.7676620069103157,0.5672412031734247,0.16526422708233915,0.5745518661618451,1.079104566807004,0.019597023725509644,0.9188340306282043
2,low_diversity,1,0.6355,fitted,double_negation,96,2,2,1,0,2.0,0.5208333333333334,0.4583333333333333,2.2526942355844195,1.5938008378367763,0.7266949851715435,0.033115923404693604,0.6935790777206421,1.6409060909911612,0.7760794841088481,0.3111159287889517,nan,nan,0.048490602523088455,0.9355848431587219
2,low_diversity,1,0.6355,fitted,exact1_hexagon,96,6,6,1,0,6.0,0.5590277777777778,0.2604166666666667,1.153679957175719,1.183926449147911,0.39848733644199774,0.02938561700284481,0.36910170316696167,1.8811534970579762,0.37248524201700906,0.11750665123744065,nan,nan,0.16749557852745056,0.8431992530822754
2,low_diversity,1,0.6355,fitted,ite_expansion,96,2,2,1,0,2.0,0.5520833333333334,0.4166666666666667,2.5314286192805,1.2172602337475582,0.6488046268889663,0.009580940008163452,0.6392236351966858,1.7388360879210791,0.9289026709844384,0.29985869870425336,nan,nan,0.18413366377353668,0.9183099865913391
2,low_diversity,1,0.6355,fitted,majority_duality,96,2,2,1,0,2.0,0.4791666666666667,0.5625,2.2532160650400113,1.3001750990190857,0.8999293878966814,0.043832872062921524,0.8560965061187744,1.6723417169393702,1.5606397505484206,0.2203199777284962,nan,nan,0.09304898977279663,0.7696822285652161
2,low_diversity,1,0.6355,fitted,nary_and_hexagon,96,6,6,1,0,6.0,0.4982638888888889,0.9270833333333334,1.307364452159862,1.39458243350133,1.445530640929998,0.16800056397914886,1.2775300741195679,1.88209212599201,1.2802369694832691,0.23118997696608354,nan,nan,0.08444259315729141,0.11513713002204895
2,low_diversity,1,0.6355,shuffled,associativity_pentagon,96,5,8,1,1,5.0,0.5604166666666667,0.5833333333333334,0.6355147272216788,1.4799368145387746,2.658898192109439,0.1547844409942627,2.5041139125823975,2.0503605269396634,2.5106579506044717,0.4201298748576874,1.5889485773843672,2.175426813048864,0.4722653031349182,0.8928231596946716
2,low_diversity,1,0.6355,shuffled,commutativity_cube,96,8,24,6,5,4.0,0.5690104166666666,0.34375,0.7110939127530291,2.6372851418106653,1.791078225773037,0.028428858146071434,1.7626492977142334,1.937621860484037,1.7302541314065072,0.18199873055964982,1.9473018203448804,2.1319559020124332,0.4184134006500244,0.9056465029716492
2,low_diversity,1,0.6355,shuffled,commutativity_involution,96,2,2,1,0,2.0,0.5729166666666666,0.6041666666666666,1.6214496306243373,2.205555805155854,1.1701415231004964,0.02676570415496826,1.1433757543563843,1.9887147352051249,1.145571100093706,0.3249191214527696,nan,nan,0.028314756229519844,0.8782547116279602
2,low_diversity,1,0.6355,shuffled,demorgan_and_square,96,4,4,1,0,4.0,0.5182291666666666,0.041666666666666664,1.9052899043673148,0.5295839282764903,0.6560921376105974,0.014432321302592754,0.6416597962379456,1.9904110784379403,2.023375063800107,0.3291096720721854,nan,nan,0.001735973870381713,0.9794392585754395
2,low_diversity,1,0.6355,shuffled,demorgan_or_square,96,4,4,1,0,4.0,0.5052083333333334,0.2708333333333333,1.729298775016677,1.736228107973118,1.363835493646233,0.7566635012626648,0.607171893119812,1.9639809995139867,1.122337710683603,0.176350943779246,nan,nan,0.01832253485918045,0.7964494228363037
2,low_diversity,1,0.6355,shuffled,distributivity_diamond,96,4,5,2,1,3.0,0.5703125,0.19791666666666666,1.716928608462637,1.5781815196993254,2.2096600488884213,0.03151075541973114,2.178149461746216,2.0074993642220034,2.654973244183497,0.6439413275029452,2.4014394389158378,1.4995799415715994,0.019597023725509644,0.9188340306282043
2,low_diversity,1,0.6355,shuffled,double_negation,96,2,2,1,0,2.0,0.5208333333333334,0.4583333333333333,2.2526942355844195,1.6806588578403536,1.7553357020872178,0.07471952587366104,1.6806162595748901,2.024297712453428,1.9419666443261774,0.6973120614990553,nan,nan,0.048490602523088455,0.9355848431587219
2,low_diversity,1,0.6355,shuffled,exact1_hexagon,96,6,6,1,0,6.0,0.5590277777777778,0.2604166666666667,1.153679957175719,1.914465295376069,3.0138022098366224,0.06860314309597015,2.9451990127563477,1.996498324616,3.000323327376816,0.2869406344975349,nan,nan,0.16749557852745056,0.8431992530822754
2,low_diversity,1,0.6355,shuffled,ite_expansion,96,2,2,1,0,2.0,0.5520833333333334,0.4166666666666667,2.5314286192805,1.3189140964485007,1.2455305122689708,0.013177784159779549,1.2323527336120605,1.9906267504029982,1.6821862835316723,0.5532519191616637,nan,nan,0.18413366377353668,0.9183099865913391
2,low_diversity,1,0.6355,shuffled,majority_duality,96,2,2,1,0,2.0,0.4791666666666667,0.5625,2.2532160650400113,1.4830712683316394,0.7397966084450576,0.05975918844342232,0.6800373792648315,2.021024073344144,1.107665058622874,0.15657693633761274,nan,nan,0.09304898977279663,0.7696822285652161
2,low_diversity,1,0.6355,shuffled,nary_and_hexagon,96,6,6,1,0,6.0,0.4982638888888889,0.9270833333333334,1.307364452159862,2.0202557589738035,1.9510799441373716,0.030894864350557327,1.9201850891113281,1.922967711342345,1.923221281475149,0.14389969457167243,nan,nan,0.08444259315729141,0.11513713002204895
2,low_diversity,1,0.6355,identity,associativity_pentagon,96,5,8,1,1,5.0,0.5604166666666667,0.5833333333333334,0.6355147272216788,0.6355147308477208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1536610562375096,0.4722653031349182,0.8928231596946716
2,low_diversity,1,0.6355,identity,commutativity_cube,96,8,24,6,5,4.0,0.5690104166666666,0.34375,0.7110939127530291,0.7110939153515968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5691015574362592,0.4184134006500244,0.9056465029716492
2,low_diversity,1,0.6355,identity,commutativity_involution,96,2,2,1,0,2.0,0.5729166666666666,0.6041666666666666,1.6214496306243373,1.621449632649943,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.028314756229519844,0.8782547116279602
2,low_diversity,1,0.6355,identity,demorgan_and_square,96,4,4,1,0,4.0,0.5182291666666666,0.041666666666666664,1.9052899043673148,1.9052899133434396,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.001735973870381713,0.9794392585754395
2,low_diversity,1,0.6355,identity,demorgan_or_square,96,4,4,1,0,4.0,0.5052083333333334,0.2708333333333333,1.729298775016677,1.7292987804324587,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.01832253485918045,0.7964494228363037
2,low_diversity,1,0.6355,identity,distributivity_diamond,96,4,5,2,1,3.0,0.5703125,0.19791666666666666,1.716928608462637,1.7169286123633765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9869050417506817,0.019597023725509644,0.9188340306282043
2,low_diversity,1,0.6355,identity,double_negation,96,2,2,1,0,2.0,0.5208333333333334,0.4583333333333333,2.2526942355844195,2.252694253254148,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.048490602523088455,0.9355848431587219
2,low_diversity,1,0.6355,identity,exact1_hexagon,96,6,6,1,0,6.0,0.5590277777777778,0.2604166666666667,1.153679957175719,1.1536799590240447,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.16749557852745056,0.8431992530822754
2,low_diversity,1,0.6355,identity,ite_expansion,96,2,2,1,0,2.0,0.5520833333333334,0.4166666666666667,2.5314286192805,2.5314286055909263,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.18413366377353668,0.9183099865913391
2,low_diversity,1,0.6355,identity,majority_duality,96,2,2,1,0,2.0,0.4791666666666667,0.5625,2.2532160650400113,2.253216065343729,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.09304898977279663,0.7696822285652161
2,low_diversity,1,0.6355,identity,nary_and_hexagon,96,6,6,1,0,6.0,0.4982638888888889,0.9270833333333334,1.307364452159862,1.3073644598728476,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.08444259315729141,0.11513713002204895
2,low_diversity,2,0.6285000000000001,fitted,associativity_pentagon,96,5,8,1,1,5.0,0.5041666666666667,0.4791666666666667,0.8422028800982819,0.8826473381155003,0.39981730643947666,0.04347432032227516,0.35634297132492065,1.6903504873389392,0.35964075702738596,0.30793250516492127,0.10441164260554223,1.7608731769244967,0.30972787737846375,0.8755044937133789
2,low_diversity,2,0.6285000000000001,fitted,commutativity_cube,96,8,24,6,5,4.0,0.5260416666666666,0.3333333333333333,0.8612291639099963,0.910826228621875,0.37264365466851584,0.00938322488218546,0.363260418176651,1.6612510072092945,0.3548480200586925,0.258876261607577,0.16565466791806507,1.8491619177827963,0.3177073895931244,0.8269783854484558
2,low_diversity,2,0.6285000000000001,fitted,commutativity_involution,96,2,2,1,0,2.0,0.5885416666666666,0.65625,1.4758951811502585,1.503611690716159,0.3285954627754177,0.007913664914667606,0.32068178057670593,1.810130654557277,0.32142392602280107,0.3739098188815584,nan,nan,0.07810083031654358,0.8694879412651062
2,low_diversity,2,0.6285000000000001,fitted,demorgan_and_square,96,4,4,1,0,4.0,0.4609375,0.13541666666666666,1.7016183065705799,1.0105291105963594,1.6199337498568505,0.034994788467884064,1.584938883781433,1.8924412094297052,2.293309794643209,0.4095467004977436,nan,nan,0.020716728642582893,0.9548988342285156
2,low_diversity,2,0.6285000000000001,fitted,demorgan_or_square,96,4,4,1,0,4.0,0.4791666666666667,0.4895833333333333,1.5256857265183013,1.5312233001408992,1.0665540728453158,0.05901703983545303,1.0075371265411377,1.9306798730945507,1.0397531228950683,0.2620083071589649,nan,nan,0.0507173053920269,0.7147567868232727
2,low_diversity,2,0.6285000000000001,fitted,distributivity_diamond,96,4,5,2,1,3.0,0.5520833333333334,0.09375,1.9083137179422258,1.1119457674375004,0.44873584274464595,0.012148848734796047,0.43658697605133057,1.8242852269202026,0.5977744485254686,0.16837392152546668,0.6407010694472524,1.1444266475408473,0.005749250762164593,0.9493613243103027
2,low_diversity,2,0.6285000000000001,fitted,double_negation,96,2,2,1,0,2.0,0.5572916666666666,0.46875,2.336526171466552,1.4610108568193623,0.8225138410132024,0.011220554821193218,0.8112932443618774,1.5869583724671905,0.8949660547646909,0.3740336919347014,nan,nan,0.07394832372665405,0.9223976135253906
2,low_diversity,2,0.6285000000000001,fitted,exact1_hexagon,96,6,6,1,0,6.0,0.4930555555555556,0.16666666666666666,1.4094524791064817,1.4704661179503726,0.5592180312389858,0.0494510792195797,0.5097669363021851,1.8890998605558875,0.5128157424804617,0.09513865717171187,nan,nan,0.07768448442220688,0.9380245208740234
2,low_diversity,2,0.6285000000000001,fitted,ite_expansion,96,2,2,1,0,2.0,0.4322916666666667,0.5104166666666666,2.31186681276829,1.42123732416172,1.4910174030219563,0.0211138054728508,1.469903588294983,1.8067306527162554,1.8088674598739671,0.6281852256231758,nan,nan,0.06501299142837524,0.8852213025093079
2,low_diversity,2,0.6285000000000001,fitted,majority_duality,96,2,2,1,0,2.0,0.4791666666666667,0.7083333333333334,1.4642238066327198,1.4659566156465014,0.4084709712824044,0.029474705457687378,0.3789962828159332,1.648160772863213,0.39704148777574927,0.27800333334879446,nan,nan,0.07685170322656631,0.770434558391571
