architecture_layers,condition,seed,train_size,rewrite,count,identity_error,transport_error,cka,activation_variance
4,low_diversity,2,512,distribute_and_over_or_left,96,2.4180386066436768,1.0284079313278198,0.05835133418440819,0.9852175116539001
4,low_diversity,2,512,distribute_and_over_or_right,96,2.2178351879119873,0.996351957321167,0.09926163405179977,0.9825072288513184
4,low_diversity,2,512,parallel_commute_and,96,1.4457242488861084,1.423446536064148,0.11780526489019394,0.4987001121044159
4,low_diversity,2,512,distribute_and_over_or_left_inverse,96,2.4376935958862305,1.1108139753341675,0.03165439888834953,0.9788759350776672
4,low_diversity,2,512,ite_expand,96,2.2248880863189697,1.5696219205856323,0.005228180903941393,0.8884358406066895
4,low_diversity,2,512,ite_reduce,96,2.1933279037475586,1.5559176206588745,0.011083841323852539,0.7763471007347107
4,low_diversity,2,512,majority_duality,96,1.846191644668579,1.4116829633712769,0.05275006592273712,0.8133217692375183
4,low_diversity,2,512,majority_duality_inverse,96,1.5229582786560059,1.3501306772232056,0.09165334701538086,0.8867955207824707
4,low_diversity,2,512,swap_exact1_12,96,1.2883661985397339,1.339596152305603,0.12049349397420883,0.9616482853889465
4,low_diversity,2,512,swap_exact1_23,96,1.2036703824996948,1.2450586557388306,0.15610483288764954,0.9588114619255066
4,higher_diversity,0,12000,commute_and,96,1.2820428609848022,1.34249746799469,0.19858302175998688,0.766200065612793
4,higher_diversity,0,12000,double_negation_expand,96,1.942714810371399,1.2800207138061523,0.09367929399013519,0.8500292301177979
4,higher_diversity,0,12000,double_negation_reduce,96,2.058217763900757,1.3389527797698975,0.05289432406425476,0.8787062764167786
4,higher_diversity,0,12000,commute_and_under_not,96,0.8894733190536499,0.9692091345787048,0.4410439729690552,0.6163590550422668
4,higher_diversity,0,12000,demorgan_and,96,1.858660340309143,1.324602723121643,0.06371069699525833,0.6441156268119812
4,higher_diversity,0,12000,commute_or,96,1.4461532831192017,1.4917458295822144,0.09396084398031235,0.49616870284080505
4,higher_diversity,0,12000,demorgan_and_inverse,96,1.7244502305984497,1.133866310119629,0.16765524446964264,0.6360867619514465
4,higher_diversity,0,12000,commute_or_under_not,96,1.0086652040481567,1.082729697227478,0.35424065589904785,0.6827991604804993
4,higher_diversity,0,12000,demorgan_or,96,1.7194690704345703,1.195889949798584,0.10814470052719116,0.7846234440803528
4,higher_diversity,0,12000,demorgan_or_inverse,96,1.6345913410186768,1.1788246631622314,0.14308544993400574,0.7643551826477051
4,higher_diversity,0,12000,associate_and_right,96,0.687825620174408,0.7695602774620056,0.4406066834926605,0.6410178542137146
4,higher_diversity,0,12000,associate_and_left,96,0.5732695460319519,0.6419365406036377,0.518120527267456,0.7028026580810547
4,higher_diversity,0,12000,swap_and3_12,96,0.9767292737960815,1.0859358310699463,0.3428574204444885,0.5511114001274109
4,higher_diversity,0,12000,swap_and3_23,96,0.8187813758850098,0.9181126356124878,0.45243701338768005,0.637633204460144
4,higher_diversity,0,12000,commute_and_in_context,96,0.7611576318740845,0.8573797941207886,0.3978655934333801,0.7719817757606506
4,higher_diversity,0,12000,commute_or_in_context,96,0.5887239575386047,0.6656628847122192,0.5353747606277466,0.7724615931510925
4,higher_diversity,0,12000,commute_xor_in_context,96,0.3767335116863251,0.42693477869033813,0.7018093466758728,0.7708061337471008
4,higher_diversity,0,12000,distribute_and_over_or_left,96,1.3855149745941162,1.1107807159423828,0.24158582091331482,0.8642325401306152
4,higher_diversity,0,12000,distribute_and_over_or_right,96,1.5239620208740234,1.1974743604660034,0.16005980968475342,0.8525403141975403
4,higher_diversity,0,12000,parallel_commute_and,96,1.1466038227081299,1.2397993803024292,0.22220666706562042,0.7354333996772766
4,higher_diversity,0,12000,distribute_and_over_or_left_inverse,96,1.7483104467391968,1.2519513368606567,0.10154414176940918,0.8549140095710754
4,higher_diversity,0,12000,ite_expand,96,1.6411035060882568,1.4183979034423828,0.10492441058158875,0.8436554074287415
4,higher_diversity,0,12000,ite_reduce,96,1.7635018825531006,1.5253361463546753,0.07257790118455887,0.7864651083946228
4,higher_diversity,0,12000,majority_duality,96,1.6145604848861694,1.3226271867752075,0.1395590901374817,0.741843044757843
4,higher_diversity,0,12000,majority_duality_inverse,96,1.8289518356323242,1.367936134338379,0.06432755291461945,0.7457003593444824
4,higher_diversity,0,12000,swap_exact1_12,96,1.155089020729065,1.2662475109100342,0.1898196041584015,0.6904757022857666
4,higher_diversity,0,12000,swap_exact1_23,96,0.9451661705970764,1.090442180633545,0.2458641231060028,0.6866171956062317
4,higher_diversity,1,12000,commute_and,96,1.2055972814559937,1.3243225812911987,0.20263861119747162,0.7181024551391602
4,higher_diversity,1,12000,double_negation_expand,96,2.067244052886963,1.3675801753997803,0.05429287627339363,0.8326520919799805
4,higher_diversity,1,12000,double_negation_reduce,96,2.021178960800171,1.3533241748809814,0.07829710096120834,0.8476595282554626
4,higher_diversity,1,12000,commute_and_under_not,96,1.172220230102539,1.2326903343200684,0.21598687767982483,0.5853540301322937
4,higher_diversity,1,12000,demorgan_and,96,1.8628917932510376,1.0712748765945435,0.15809279680252075,0.5985671877861023
4,higher_diversity,1,12000,commute_or,96,1.2399773597717285,1.347701907157898,0.2193107008934021,0.31497707962989807
4,higher_diversity,1,12000,demorgan_and_inverse,96,1.869047999382019,1.140953779220581,0.12893418967723846,0.5791204571723938
4,higher_diversity,1,12000,commute_or_under_not,96,1.0637516975402832,1.1224784851074219,0.2986619770526886,0.5228123068809509
4,higher_diversity,1,12000,demorgan_or,96,1.7167450189590454,1.334162950515747,0.07874763011932373,0.5300228595733643
4,higher_diversity,1,12000,demorgan_or_inverse,96,1.5348693132400513,1.155962347984314,0.16811589896678925,0.5654760003089905
4,higher_diversity,1,12000,associate_and_right,96,0.744953453540802,0.815535306930542,0.35734823346138,0.5124710202217102
4,higher_diversity,1,12000,associate_and_left,96,0.42370250821113586,0.4680129289627075,0.670539915561676,0.6477198004722595
4,higher_diversity,1,12000,swap_and3_12,96,1.128736972808838,1.3481765985488892,0.3000066578388214,0.28581103682518005
4,higher_diversity,1,12000,swap_and3_23,96,0.7535004019737244,0.8345034718513489,0.4675428867340088,0.502593994140625
4,higher_diversity,1,12000,commute_and_in_context,96,0.6325676441192627,0.6880049705505371,0.5081789493560791,0.7765908241271973
4,higher_diversity,1,12000,commute_or_in_context,96,0.5318692326545715,0.6018173098564148,0.5593871474266052,0.7886430621147156
4,higher_diversity,1,12000,commute_xor_in_context,96,0.471698135137558,0.5210942029953003,0.6109573841094971,0.782468855381012
4,higher_diversity,1,12000,distribute_and_over_or_left,96,1.627821922302246,1.2235221862792969,0.11153078079223633,0.8426453471183777
4,higher_diversity,1,12000,distribute_and_over_or_right,96,1.3322182893753052,1.124659776687622,0.2044101506471634,0.8394978642463684
4,higher_diversity,1,12000,parallel_commute_and,96,1.1821842193603516,1.2515863180160522,0.17533425986766815,0.7403759956359863
4,higher_diversity,1,12000,distribute_and_over_or_left_inverse,96,1.5642895698547363,1.1177812814712524,0.18848541378974915,0.8631315231323242
4,higher_diversity,1,12000,ite_expand,96,1.8088723421096802,1.4810972213745117,0.07100419700145721,0.8841724991798401
4,higher_diversity,1,12000,ite_reduce,96,1.7652337551116943,1.3756831884384155,0.08086685836315155,0.8455986380577087
4,higher_diversity,1,12000,majority_duality,96,1.4940179586410522,1.3797471523284912,0.12221227586269379,0.6317424178123474
4,higher_diversity,1,12000,majority_duality_inverse,96,1.5494437217712402,1.344557762145996,0.1177685409784317,0.626599133014679
4,higher_diversity,1,12000,swap_exact1_12,96,1.214093565940857,1.2868218421936035,0.12611310184001923,0.5139846205711365
4,higher_diversity,1,12000,swap_exact1_23,96,1.016899824142456,1.1075371503829956,0.20551270246505737,0.5435059666633606
4,higher_diversity,2,12000,commute_and,96,1.0961809158325195,1.1890056133270264,0.2743678390979767,0.7714356780052185
4,higher_diversity,2,12000,double_negation_expand,96,2.3394577503204346,1.2344014644622803,0.11981717497110367,0.8640460968017578
4,higher_diversity,2,12000,double_negation_reduce,96,2.204941987991333,1.3346948623657227,0.060849934816360474,0.8701445460319519
4,higher_diversity,2,12000,commute_and_under_not,96,1.214533805847168,1.297241449356079,0.19201356172561646,0.6393944621086121
4,higher_diversity,2,12000,demorgan_and,96,1.7899874448776245,1.1673637628555298,0.11252998560667038,0.5920014977455139
4,higher_diversity,2,12000,commute_or,96,1.2734644412994385,1.3426403999328613,0.2565963566303253,0.3693969249725342
4,higher_diversity,2,12000,demorgan_and_inverse,96,1.7114399671554565,1.2857974767684937,0.128068745136261,0.6281630396842957
4,higher_diversity,2,12000,commute_or_under_not,96,1.035776138305664,1.0871728658676147,0.3190096616744995,0.7129432559013367
4,higher_diversity,2,12000,demorgan_or,96,1.6160343885421753,1.384831190109253,0.07271259278059006,0.7984654307365417
4,higher_diversity,2,12000,demorgan_or_inverse,96,1.4832782745361328,1.221329927444458,0.11715994030237198,0.7819070816040039
4,higher_diversity,2,12000,associate_and_right,96,0.5396896600723267,0.5989714860916138,0.551366925239563,0.6234105229377747
4,higher_diversity,2,12000,associate_and_left,96,0.5528364777565002,0.6068350076675415,0.4990846514701843,0.6752333641052246
4,higher_diversity,2,12000,swap_and3_12,96,1.103781819343567,1.2092151641845703,0.2092934250831604,0.4430369436740875
4,higher_diversity,2,12000,swap_and3_23,96,0.8835260272026062,1.0025177001953125,0.3384856879711151,0.5642487406730652
4,higher_diversity,2,12000,commute_and_in_context,96,0.5884613990783691,0.648454487323761,0.532936692237854,0.767363965511322
4,higher_diversity,2,12000,commute_or_in_context,96,0.7229763865470886,0.7750416398048401,0.4229682981967926,0.7852070927619934
4,higher_diversity,2,12000,commute_xor_in_context,96,0.5204222798347473,0.55673748254776,0.5336458086967468,0.7787510752677917
4,higher_diversity,2,12000,distribute_and_over_or_left,96,1.290804386138916,1.0332242250442505,0.26252245903015137,0.876274585723877
4,higher_diversity,2,12000,distribute_and_over_or_right,96,1.3897488117218018,1.0488812923431396,0.23359079658985138,0.8888961672782898
4,higher_diversity,2,12000,parallel_commute_and,96,0.9526919722557068,1.0078843832015991,0.3356805145740509,0.7938323616981506
4,higher_diversity,2,12000,distribute_and_over_or_left_inverse,96,1.3267046213150024,0.9250907897949219,0.3309631943702698,0.9027839303016663
4,higher_diversity,2,12000,ite_expand,96,1.6031582355499268,1.392820954322815,0.10890930891036987,0.8726115226745605
4,higher_diversity,2,12000,ite_reduce,96,1.825128197669983,1.4859167337417603,0.05643434822559357,0.7567827105522156
4,higher_diversity,2,12000,majority_duality,96,1.8107918500900269,1.4036608934402466,0.05626774579286575,0.7391601204872131
4,higher_diversity,2,12000,majority_duality_inverse,96,1.7807483673095703,1.4301650524139404,0.05841144546866417,0.7585476040840149
4,higher_diversity,2,12000,swap_exact1_12,96,1.1868854761123657,1.3033711910247803,0.12637899816036224,0.7706871628761292
4,higher_diversity,2,12000,swap_exact1_23,96,1.0996102094650269,1.2246339321136475,0.17509712278842926,0.7813942432403564
6,low_diversity,0,512,commute_and,96,1.2869226932525635,1.3012781143188477,0.1185322031378746,0.5821247100830078
6,low_diversity,0,512,double_negation_expand,96,2.1765174865722656,1.9155405759811401,0.03709849342703819,0.98445063829422
6,low_diversity,0,512,double_negation_reduce,96,1.6932897567749023,1.6225634813308716,0.03267141431570053,0.9980905055999756
6,low_diversity,0,512,commute_and_under_not,96,1.3490229845046997,1.3726575374603271,0.09124980121850967,0.2927412688732147
6,low_diversity,0,512,demorgan_and,96,3.094642162322998,0.5948969125747681,0.03784529119729996,0.9786036014556885
6,low_diversity,0,512,commute_or,96,1.1923006772994995,1.2471197843551636,0.1923874020576477,0.4125699996948242
6,low_diversity,0,512,demorgan_and_inverse,96,3.0896434783935547,0.6236636638641357,0.027728628367185593,0.9899985194206238
6,low_diversity,0,512,commute_or_under_not,96,1.1999388933181763,1.2327507734298706,0.15605397522449493,0.3610633909702301
6,low_diversity,0,512,demorgan_or,96,1.6383031606674194,1.1849123239517212,0.1351393610239029,0.7104885578155518
6,low_diversity,0,512,demorgan_or_inverse,96,1.6253507137298584,1.0574549436569214,0.18919625878334045,0.7625669836997986
6,low_diversity,0,512,associate_and_right,96,0.746239423751831,0.7604424953460693,0.34606558084487915,0.23574435710906982
6,low_diversity,0,512,associate_and_left,96,0.807830810546875,0.8364611864089966,0.30827414989471436,0.2294687032699585
6,low_diversity,0,512,swap_and3_12,96,0.5707113742828369,0.6959448456764221,0.6123777031898499,0.0338270403444767
6,low_diversity,0,512,swap_and3_23,96,1.663822889328003,1.6439781188964844,0.021848078817129135,0.14616554975509644
6,low_diversity,0,512,commute_and_in_context,96,0.6260054111480713,0.6531164050102234,0.47259610891342163,0.8636599183082581
6,low_diversity,0,512,commute_or_in_context,96,0.43667060136795044,0.456508994102478,0.6498751640319824,0.8739601969718933
6,low_diversity,0,512,commute_xor_in_context,96,0.6398423314094543,0.6637265682220459,0.47968339920043945,0.9010382294654846
6,low_diversity,0,512,distribute_and_over_or_left,96,1.963072657585144,1.1943260431289673,0.10078414529561996,0.8352357745170593
6,low_diversity,0,512,distribute_and_over_or_right,96,2.0077385902404785,1.0730575323104858,0.11764026433229446,0.8505743145942688
6,low_diversity,0,512,parallel_commute_and,96,1.1225740909576416,1.1402795314788818,0.1958921104669571,0.8929329514503479
6,low_diversity,0,512,distribute_and_over_or_left_inverse,96,2.1101133823394775,1.1061429977416992,0.07688894122838974,0.8846173286437988
6,low_diversity,0,512,ite_expand,96,1.4884384870529175,1.335117220878601,0.10774053633213043,0.9545512199401855
6,low_diversity,0,512,ite_reduce,96,1.786352276802063,1.3732998371124268,0.06685232371091843,0.9271380305290222
6,low_diversity,0,512,majority_duality,96,2.4365057945251465,0.907227635383606,0.07211832702159882,0.9518395066261292
6,low_diversity,0,512,majority_duality_inverse,96,2.6326544284820557,0.903903603553772,0.046555761247873306,0.9527754783630371
6,low_diversity,0,512,swap_exact1_12,96,1.1266478300094604,1.1514582633972168,0.19206304848194122,0.8970338702201843
6,low_diversity,0,512,swap_exact1_23,96,0.9583140015602112,1.0054837465286255,0.2693762481212616,0.9109387397766113
6,low_diversity,1,512,commute_and,96,1.310998558998108,1.3412224054336548,0.11040692031383514,0.858410656452179
6,low_diversity,1,512,double_negation_expand,96,2.5567495822906494,1.270386815071106,0.12883391976356506,0.9497897028923035
6,low_diversity,1,512,double_negation_reduce,96,2.1524016857147217,1.6621832847595215,0.02630358189344406,0.9807162284851074
6,low_diversity,1,512,commute_and_under_not,96,1.5432425737380981,1.6303163766860962,0.056350354105234146,0.15914274752140045
6,low_diversity,1,512,demorgan_and,96,3.423370599746704,0.3777838349342346,0.05605639889836311,0.9726741909980774
6,low_diversity,1,512,commute_or,96,1.2850042581558228,1.3492544889450073,0.1301494687795639,0.2313019037246704
6,low_diversity,1,512,demorgan_and_inverse,96,3.4212846755981445,0.4082322418689728,0.013707632198929787,0.9749162793159485
6,low_diversity,1,512,commute_or_under_not,96,1.4623626470565796,1.529815673828125,0.07089457660913467,0.25072360038757324
6,low_diversity,1,512,demorgan_or,96,2.338791847229004,0.9558323621749878,0.08214472234249115,0.906001627445221
6,low_diversity,1,512,demorgan_or_inverse,96,2.4981930255889893,1.0469902753829956,0.025053123012185097,0.8906448483467102
6,low_diversity,1,512,associate_and_right,96,0.5908856987953186,0.6147397756576538,0.5046420693397522,0.8511109948158264
6,low_diversity,1,512,associate_and_left,96,0.2817322611808777,0.2856021225452423,0.7806596755981445,0.8618721961975098
6,low_diversity,1,512,swap_and3_12,96,1.356835961341858,1.4814870357513428,0.07133001834154129,0.14440225064754486
6,low_diversity,1,512,swap_and3_23,96,1.3057204484939575,1.3935000896453857,0.0663946121931076,0.20586323738098145
6,low_diversity,1,512,commute_and_in_context,96,0.8879242539405823,0.9205543398857117,0.2814220190048218,0.8024042248725891
6,low_diversity,1,512,commute_or_in_context,96,0.45187485218048096,0.47669363021850586,0.6324697732925415,0.8047909140586853
6,low_diversity,1,512,commute_xor_in_context,96,0.41217097640037537,0.4284488260746002,0.6692556738853455,0.7255204319953918
6,low_diversity,1,512,distribute_and_over_or_left,96,1.5655241012573242,1.113934874534607,0.15942557156085968,0.9363753795623779
6,low_diversity,1,512,distribute_and_over_or_right,96,1.6653345823287964,1.171396017074585,0.10895397514104843,0.9535905718803406
6,low_diversity,1,512,parallel_commute_and,96,1.0856547355651855,1.1266608238220215,0.19350099563598633,0.7179126739501953
6,low_diversity,1,512,distribute_and_over_or_left_inverse,96,1.5353426933288574,1.0179078578948975,0.189544215798378,0.928837239742279
6,low_diversity,1,512,ite_expand,96,1.5074560642242432,1.3247506618499756,0.0973975658416748,0.948176383972168
6,low_diversity,1,512,ite_reduce,96,1.3622995615005493,1.3438265323638916,0.15297748148441315,0.9070954918861389
6,low_diversity,1,512,majority_duality,96,2.349813222885132,1.0306458473205566,0.06462913751602173,0.8422632217407227
6,low_diversity,1,512,majority_duality_inverse,96,2.3921797275543213,1.1476234197616577,0.03916449472308159,0.883288562297821
6,low_diversity,1,512,swap_exact1_12,96,0.9420574903488159,1.0243345499038696,0.312418133020401,0.8945460319519043
6,low_diversity,1,512,swap_exact1_23,96,1.1094318628311157,1.1609524488449097,0.17507719993591309,0.8913499712944031
6,low_diversity,2,512,commute_and,96,1.159131646156311,1.1897653341293335,0.1835995465517044,0.8022705912590027
6,low_diversity,2,512,double_negation_expand,96,2.2146384716033936,1.5996708869934082,0.028530342504382133,0.9874732494354248
6,low_diversity,2,512,double_negation_reduce,96,2.212432384490967,1.613412857055664,0.018655497580766678,0.9906628727912903
6,low_diversity,2,512,commute_and_under_not,96,1.930348515510559,1.9471526145935059,0.02247498370707035,0.37777987122535706
6,low_diversity,2,512,demorgan_and,96,3.4027867317199707,0.4431630074977875,0.10086245089769363,0.9840194582939148
6,low_diversity,2,512,commute_or,96,1.562258005142212,1.558056116104126,0.06741884350776672,0.10465467721223831
6,low_diversity,2,512,demorgan_and_inverse,96,3.372133731842041,0.4441741108894348,0.03465491905808449,0.9914680123329163
6,low_diversity,2,512,commute_or_under_not,96,1.3235936164855957,1.3660715818405151,0.12485838681459427,0.4503665864467621
6,low_diversity,2,512,demorgan_or,96,1.9045941829681396,1.492308497428894,0.020846113562583923,0.8732038140296936
6,low_diversity,2,512,demorgan_or_inverse,96,1.9255547523498535,1.43026602268219,0.028385791927576065,0.8969243168830872
6,low_diversity,2,512,associate_and_right,96,0.6264574527740479,0.650363028049469,0.4852559268474579,0.6610705256462097
6,low_diversity,2,512,associate_and_left,96,0.8373009562492371,0.8545836210250854,0.31008094549179077,0.6536245942115784
6,low_diversity,2,512,swap_and3_12,96,1.0117460489273071,1.0747978687286377,0.24676302075386047,0.46580198407173157
6,low_diversity,2,512,swap_and3_23,96,1.4459930658340454,1.518160104751587,0.059083305299282074,0.5387864112854004
6,low_diversity,2,512,commute_and_in_context,96,0.957481324672699,0.9919341802597046,0.2574898898601532,0.8309063911437988
6,low_diversity,2,512,commute_or_in_context,96,0.783623218536377,0.8480221033096313,0.35741057991981506,0.874378502368927
6,low_diversity,2,512,commute_xor_in_context,96,0.4724186360836029,0.4941886067390442,0.6220436692237854,0.8182799220085144
6,low_diversity,2,512,distribute_and_over_or_left,96,2.2718327045440674,1.0218124389648438,0.08239255845546722,0.981251060962677
6,low_diversity,2,512,distribute_and_over_or_right,96,1.9823745489120483,1.052445650100708,0.10925281792879105,0.9763070940971375
6,low_diversity,2,512,parallel_commute_and,96,1.0112223625183105,1.0135135650634766,0.30496981739997864,0.5444242358207703
6,low_diversity,2,512,distribute_and_over_or_left_inverse,96,2.5480425357818604,1.0682927370071411,0.029138226062059402,0.9713077545166016
6,low_diversity,2,512,ite_expand,96,2.285325527191162,1.3617793321609497,0.015497026965022087,0.9204890131950378
6,low_diversity,2,512,ite_reduce,96,2.308652877807617,1.595078706741333,0.007169326301664114,0.8737764358520508
6,low_diversity,2,512,majority_duality,96,1.9615181684494019,1.2732605934143066,0.06255566328763962,0.8382824063301086
6,low_diversity,2,512,majority_duality_inverse,96,1.7190021276474,1.438339352607727,0.0589580312371254,0.8950862884521484
6,low_diversity,2,512,swap_exact1_12,96,1.1417416334152222,1.1842467784881592,0.17476409673690796,0.9753009676933289
6,low_diversity,2,512,swap_exact1_23,96,1.1893532276153564,1.2370954751968384,0.15589481592178345,0.9451959729194641
6,higher_diversity,0,12000,commute_and,96,0.9427821636199951,1.0158528089523315,0.40779706835746765,0.7535417079925537
6,higher_diversity,0,12000,double_negation_expand,96,2.061643123626709,1.1864091157913208,0.09663227945566177,0.7954890727996826
6,higher_diversity,0,12000,double_negation_reduce,96,2.1184959411621094,1.199979305267334,0.07663895189762115,0.8127211928367615
6,higher_diversity,0,12000,commute_and_under_not,96,1.0491652488708496,1.116309404373169,0.26479464769363403,0.6396496891975403
6,higher_diversity,0,12000,demorgan_and,96,1.73729407787323,1.1063653230667114,0.13991917669773102,0.6459909081459045
6,higher_diversity,0,12000,commute_or,96,1.1769678592681885,1.2891547679901123,0.2295754849910736,0.43024325370788574
6,higher_diversity,0,12000,demorgan_and_inverse,96,1.8802802562713623,1.0175861120224,0.13937422633171082,0.6884081959724426
6,higher_diversity,0,12000,commute_or_under_not,96,0.7485914826393127,0.8158321380615234,0.5563593506813049,0.6665254235267639
6,higher_diversity,0,12000,demorgan_or,96,1.5886924266815186,1.055670976638794,0.18735380470752716,0.7256324887275696
6,higher_diversity,0,12000,demorgan_or_inverse,96,1.5171287059783936,0.9894821643829346,0.2334001362323761,0.7413315176963806
6,higher_diversity,0,12000,associate_and_right,96,0.544094979763031,0.6075493097305298,0.5549471378326416,0.6190796494483948
6,higher_diversity,0,12000,associate_and_left,96,0.36114561557769775,0.4196762442588806,0.7136427164077759,0.6583541035652161
6,higher_diversity,0,12000,swap_and3_12,96,0.731930673122406,0.9337021708488464,0.5368524789810181,0.4585578441619873
6,higher_diversity,0,12000,swap_and3_23,96,0.7022287845611572,0.8132551908493042,0.5105136036872864,0.5148620009422302
6,higher_diversity,0,12000,commute_and_in_context,96,0.6551302075386047,0.7202743291854858,0.4601418077945709,0.6956539154052734
6,higher_diversity,0,12000,commute_or_in_context,96,0.4735942780971527,0.5520788431167603,0.6124784350395203,0.6773819923400879
6,higher_diversity,0,12000,commute_xor_in_context,96,0.29327288269996643,0.3355286419391632,0.7401610016822815,0.6599514484405518
6,higher_diversity,0,12000,distribute_and_over_or_left,96,1.2579095363616943,0.9335744976997375,0.36099037528038025,0.8432796597480774
6,higher_diversity,0,12000,distribute_and_over_or_right,96,1.4481927156448364,1.101470708847046,0.1912958323955536,0.8180597424507141
6,higher_diversity,0,12000,parallel_commute_and,96,0.976270318031311,1.0554137229919434,0.3165724575519562,0.7796976566314697
6,higher_diversity,0,12000,distribute_and_over_or_left_inverse,96,1.2140570878982544,0.8906654715538025,0.40152549743652344,0.8511085510253906
6,higher_diversity,0,12000,ite_expand,96,1.6875848770141602,1.279405951499939,0.14468637108802795,0.8776764869689941
6,higher_diversity,0,12000,ite_reduce,96,1.7606440782546997,1.328583836555481,0.08169866353273392,0.8592001795768738
6,higher_diversity,0,12000,majority_duality,96,1.503646969795227,0.961441695690155,0.2822543978691101,0.7577369809150696
6,higher_diversity,0,12000,majority_duality_inverse,96,1.6206578016281128,1.0392831563949585,0.19609293341636658,0.7493857741355896
6,higher_diversity,0,12000,swap_exact1_12,96,0.9386410713195801,1.059193730354309,0.2865315079689026,0.7270031571388245
6,higher_diversity,0,12000,swap_exact1_23,96,0.7541844248771667,0.8783895373344421,0.37419095635414124,0.7214910387992859
6,higher_diversity,1,12000,commute_and,96,1.1309086084365845,1.2461868524551392,0.24843119084835052,0.6619065403938293
6,higher_diversity,1,12000,double_negation_expand,96,1.9902620315551758,1.2738604545593262,0.08247240632772446,0.8327734470367432
6,higher_diversity,1,12000,double_negation_reduce,96,2.1049575805664062,1.2933889627456665,0.08932211995124817,0.8307631015777588
6,higher_diversity,1,12000,commute_and_under_not,96,1.081542730331421,1.1439789533615112,0.2597878575325012,0.517740786075592
6,higher_diversity,1,12000,demorgan_and,96,2.0050346851348877,1.1058000326156616,0.09888230264186859,0.5077998042106628
6,higher_diversity,1,12000,commute_or,96,1.2753146886825562,1.3963441848754883,0.16361255943775177,0.24883680045604706
6,higher_diversity,1,12000,demorgan_and_inverse,96,2.028487205505371,1.1445419788360596,0.09838633984327316,0.5081887245178223
6,higher_diversity,1,12000,commute_or_under_not,96,0.9962058663368225,1.0487431287765503,0.31125953793525696,0.5415945053100586
6,higher_diversity,1,12000,demorgan_or,96,1.9755926132202148,1.3024741411209106,0.03786509856581688,0.653944730758667
6,higher_diversity,1,12000,demorgan_or_inverse,96,1.8455934524536133,1.1185739040374756,0.08481428027153015,0.6495828032493591
6,higher_diversity,1,12000,associate_and_right,96,0.7039942741394043,0.7764266729354858,0.4139952063560486,0.4387514591217041
6,higher_diversity,1,12000,associate_and_left,96,0.6202104091644287,0.6500617265701294,0.5392327308654785,0.5101513266563416
6,higher_diversity,1,12000,swap_and3_12,96,1.0881366729736328,1.2521929740905762,0.2489529401063919,0.29338255524635315
6,higher_diversity,1,12000,swap_and3_23,96,0.5869258642196655,0.6893222332000732,0.6556880474090576,0.41450080275535583
6,higher_diversity,1,12000,commute_and_in_context,96,0.7481831312179565,0.8136577010154724,0.3734223544597626,0.5137144327163696
6,higher_diversity,1,12000,commute_or_in_context,96,0.620320737361908,0.6966172456741333,0.4422833323478699,0.5883530378341675
6,higher_diversity,1,12000,commute_xor_in_context,96,0.4931776225566864,0.5479616522789001,0.5428321957588196,0.5674176812171936
6,higher_diversity,1,12000,distribute_and_over_or_left,96,1.1455965042114258,0.891674816608429,0.3882150948047638,0.7904632687568665
6,higher_diversity,1,12000,distribute_and_over_or_right,96,1.337952733039856,1.1056149005889893,0.1873016059398651,0.7938132286071777
6,higher_diversity,1,12000,parallel_commute_and,96,1.0767425298690796,1.173577904701233,0.2093615084886551,0.7441185116767883
6,higher_diversity,1,12000,distribute_and_over_or_left_inverse,96,1.342528223991394,1.0328664779663086,0.25790736079216003,0.8030015826225281
6,higher_diversity,1,12000,ite_expand,96,1.8660978078842163,1.4385253190994263,0.07223737239837646,0.8789160847663879
6,higher_diversity,1,12000,ite_reduce,96,1.729435920715332,1.3165889978408813,0.1017792746424675,0.8609514832496643
6,higher_diversity,1,12000,majority_duality,96,1.630624771118164,1.2669453620910645,0.11414582282304764,0.6684587597846985
6,higher_diversity,1,12000,majority_duality_inverse,96,1.8807499408721924,1.3494840860366821,0.05112436041235924,0.6742973923683167
6,higher_diversity,1,12000,swap_exact1_12,96,1.2204042673110962,1.3137365579605103,0.1250503957271576,0.6028624176979065
6,higher_diversity,1,12000,swap_exact1_23,96,0.8132551908493042,0.9238249659538269,0.34263306856155396,0.5501435399055481
6,higher_diversity,2,12000,commute_and,96,1.1627998352050781,1.2756414413452148,0.20024561882019043,0.7925764918327332
6,higher_diversity,2,12000,double_negation_expand,96,1.820042371749878,1.1764590740203857,0.15171778202056885,0.8437181115150452
6,higher_diversity,2,12000,double_negation_reduce,96,2.1215569972991943,1.250274419784546,0.0705634206533432,0.8423712253570557
6,higher_diversity,2,12000,commute_and_under_not,96,0.8172625303268433,0.8877347707748413,0.5276994705200195,0.6302362680435181
6,higher_diversity,2,12000,demorgan_and,96,1.3673830032348633,0.941944420337677,0.31932970881462097,0.6206184029579163
6,higher_diversity,2,12000,commute_or,96,1.4157421588897705,1.4827361106872559,0.090279221534729,0.5173600316047668
6,higher_diversity,2,12000,demorgan_and_inverse,96,1.4568816423416138,1.0123200416564941,0.22144949436187744,0.6690168380737305
6,higher_diversity,2,12000,commute_or_under_not,96,0.7435722351074219,0.7960545420646667,0.5540915727615356,0.6632362604141235
6,higher_diversity,2,12000,demorgan_or,96,1.250143051147461,0.9387356042861938,0.3132723867893219,0.7242506146430969
